prec_smooth1960,tavg_smooth1960,dday28C_smooth1960,dday29C_smooth1960,prec_smooth1970,tavg_smooth1970,dday28C_smooth1970,dday29C_smooth1970,prec_smooth1980,tavg_smooth1980,dday28C_smooth1980,dday29C_smooth1980,prec_smooth1990,tavg_smooth1990,dday28C_smooth1990,dday29C_smooth1990,prec_smooth2000,tavg_smooth2000,dday28C_smooth2000,dday29C_smooth2000,Cluster
53.310036,16.935446,33.722656,20.91136,50.045105,16.963675,32.931015,20.662003,52.264435,17.106287,28.895844,17.521133,54.591835,17.353083,43.131123,29.634649,57.928318,17.40976,31.311792,19.092661,0
49.265938,15.926551,25.02585,15.123562,49.439243,16.000162,22.677858,13.34686,51.11092,16.249187,19.539442,11.68667,49.514053,16.839056,33.378136,22.352356,55.114239,16.852657,25.715694,15.221162,0
57.249752,16.649326,23.534306,13.326443,56.088371,16.602285,26.5284,15.738665,61.356155,16.874243,23.428829,13.275766,58.120739,17.314941,39.243328,26.611963,65.443443,17.167658,21.581226,11.985201,0
44.62067,15.634863,30.651651,19.717638,43.635445,15.711076,28.933178,18.399727,42.330734,15.834918,21.994694,13.479725,47.000439,16.40785,35.62241,24.388279,44.082825,16.596838,25.951067,15.577378,0
45.176876,16.101402,33.884506,22.00745,46.734745,16.172337,31.046562,19.651119,44.135105,16.424648,25.905735,16.014091,48.877769,16.876797,40.291618,27.84903,45.525005,17.164343,33.083874,20.481188,0
48.306286,15.163446,19.268875,11.42641,48.377197,15.260977,17.711094,10.11663,47.892365,15.468385,14.553718,8.6036673,46.239613,16.142548,27.216763,17.895878,54.247696,16.16658,17.977594,10.202227,0
43.838596,15.789911,36.117054,23.919985,40.010258,15.906841,34.356796,22.418621,38.632416,16.076891,28.286083,17.781631,45.449169,16.653494,41.440868,28.345922,43.921444,16.907963,32.360214,19.876116,0
54.91259,16.306734,20.17564,11.222596,58.965656,16.110781,23.274498,13.435175,64.500801,16.249783,20.031784,11.039211,55.660007,16.830191,31.820219,20.911287,68.027657,16.971386,21.20397,11.753732,0
49.966976,14.278148,12.112956,6.7941561,46.875202,14.294363,10.636165,5.4717288,44.739315,14.401107,8.9665842,4.9841681,45.802486,15.071783,18.252201,11.436648,55.365906,15.331621,10.886759,5.8925653,0
57.372845,16.592184,24.094282,13.792567,55.224575,16.293491,22.96524,13.470162,59.240913,16.539593,19.203405,10.605782,57.703194,17.067478,34.013905,22.674467,62.553677,17.174484,23.109585,13.153552,0
51.740402,16.59671,23.821682,13.816811,50.981655,16.627407,24.040689,14.199593,59.590668,16.681694,20.076479,11.526862,57.154518,17.370155,35.885014,23.98687,64.103577,17.428923,26.737854,15.830434,0
53.993362,17.135807,36.0261,22.380281,51.928009,17.090445,34.781765,21.990601,54.122192,17.136566,29.173229,17.656143,52.463829,17.400913,41.177185,27.942932,54.442474,17.538319,31.148314,18.925327,0
46.866013,15.641026,34.915352,23.192949,39.943554,15.650753,30.278786,19.585274,38.348148,15.839178,26.611614,16.790905,42.435116,16.521242,40.435005,27.144627,47.949745,16.487429,25.873013,15.301332,0
57.98177,16.283514,15.946479,8.273756,64.191971,16.066233,18.721125,10.298866,67.571663,16.281494,16.732744,9.0693903,59.822754,16.776743,28.409197,18.543941,69.208412,17.149281,19.736818,10.821054,0
52.45013,16.433819,28.881714,17.735573,49.836956,16.440672,27.580669,16.714037,53.994209,16.611307,25.566057,15.611391,54.616959,16.996992,36.025684,24.427879,58.948853,17.079731,25.170866,14.987803,0
46.623901,16.544971,39.45488,25.822433,47.3288,16.59236,36.599892,23.658852,45.819382,16.875843,31.213518,19.34234,49.181881,17.126612,44.161598,30.661636,44.593872,17.358486,39.205822,24.802126,0
64.745262,24.395287,177.3938,125.71813,62.684937,24.571903,171.79866,121.04034,71.895813,24.810881,190.49648,136.86447,72.997963,24.323908,150.75896,103.066,63.976456,24.87011,193.65077,138.88063,1
60.517143,22.397438,126.77428,87.412292,65.082718,22.35708,120.79457,83.249519,71.300735,22.567438,134.61526,95.875374,72.74868,22.247066,117.8121,81.806274,61.599583,22.975437,132.79213,92.255936,1
78.604965,24.140581,170.25751,120.0937,71.586601,24.157049,167.48308,118.15667,78.518456,24.409111,186.69965,135.22864,82.984322,23.824896,146.70197,101.3516,70.577446,24.498016,184.48853,131.92633,1
62.943356,23.587946,166.55692,118.8774,68.368225,23.510891,163.81319,117.5657,67.697372,23.51433,163.67247,118.23173,66.298759,23.171021,136.99313,94.679962,55.17009,24.104654,191.75201,140.70761,1
61.756535,22.33955,116.94586,79.295181,64.403801,22.199699,107.94334,72.928795,71.149376,22.44832,127.97102,90.779961,71.506203,22.147242,110.32065,75.723915,61.640675,22.957182,136.05298,95.202217,1
71.04541,23.743935,160.89006,113.55903,61.946529,23.863605,164.11148,117.51985,70.273178,24.03446,180.23677,132.06242,67.122147,23.582846,144.21268,100.41068,53.146736,24.843964,210.36591,155.12718,1
66.552696,22.997799,140.71204,97.934151,65.806976,22.976379,139.51637,97.855431,72.310936,23.306892,157.1945,113.33189,71.790306,22.860741,133.82803,93.439537,65.329514,23.621902,165.16745,118.76704,1
67.033844,23.532011,153.59438,107.52682,69.62487,23.515797,156.32613,111.04813,71.183662,23.598213,163.18095,117.73296,71.248558,23.171337,129.21957,88.092728,59.292553,24.212809,187.12448,136.3022,1
63.786182,22.894291,133.80989,92.24247,66.627808,22.917452,131.69466,91.252335,70.879776,23.263292,151.47638,108.70058,69.750603,22.781973,127.33444,88.185379,63.290932,23.51107,157.06578,112.05976,1
61.934151,23.145121,144.26295,100.55214,68.649734,23.139189,143.38846,100.79698,67.941521,23.426802,158.0506,113.68865,69.084732,23.000759,130.89622,90.137062,58.268337,23.696753,174.64244,126.98609,1
62.152657,24.027281,179.25566,128.64708,61.218369,23.925032,165.5275,117.52277,67.26387,24.21854,183.43857,132.83192,70.102783,23.819069,151.88335,105.64532,60.907711,24.497332,195.02414,141.53181,1
75.452454,23.856337,175.27602,125.61387,63.545216,23.793917,163.40706,115.97426,72.866104,24.072344,181.27055,131.81267,72.386246,23.659374,148.67523,103.5142,59.874485,24.166204,181.8788,130.99994,1
60.691181,23.168676,144.42125,100.65318,68.877838,23.170961,139.58482,97.390289,70.353882,23.600227,163.73846,118.41747,66.766975,23.028753,133.1375,92.116043,58.575947,23.881559,177.8567,129.26598,1
66.714333,23.610432,154.84282,108.76369,61.231613,23.552753,156.41325,111.86568,70.430038,23.729635,170.01907,124.07864,66.728683,23.208696,135.33116,93.977257,52.885349,24.468695,190.48274,138.42963,1
65.761238,24.093697,178.47649,127.82156,64.25071,23.967276,166.01324,117.79371,71.289177,24.249243,181.1468,130.89807,75.049927,23.856945,150.75751,104.7269,63.629753,24.579094,197.11229,143.2045,1
72.142578,23.874155,174.82988,124.8399,67.131294,23.971106,162.60841,114.5253,70.447258,24.348942,173.26381,123.64187,80.04557,23.669802,124.68528,83.09156,64.707741,24.551477,184.04228,132.10718,1
64.171257,22.964439,124.10795,84.249435,61.33387,23.026413,124.58295,85.428505,69.808784,23.383316,146.34355,104.6636,67.514954,22.969193,125.25314,86.410828,59.261803,23.851833,155.5992,110.29861,1
82.286346,24.364016,187.92014,135.24156,70.514908,24.398294,184.47563,132.77115,78.852066,24.691458,197.04771,143.79221,78.764542,24.14254,154.13297,106.92115,69.023743,24.994564,211.24126,154.53186,1
69.679611,24.212353,181.1557,129.45677,66.910789,24.145021,171.60994,121.84103,74.711632,24.320269,189.25571,137.44717,76.552689,23.816462,148.35028,102.40977,67.32048,24.409597,183.7,131.40688,1
95.13047,24.460321,165.26768,114.36991,75.731056,24.808426,185.39789,131.64505,98.285339,24.794182,181.72754,129.20999,89.132927,24.330997,147.39519,100.1496,79.647285,25.054293,192.04927,136.09238,1
86.545425,24.099718,174.78128,123.84712,69.949532,24.390272,187.54773,134.96716,91.622955,24.452085,189.0694,136.89497,83.993752,23.928267,149.67229,103.28115,70.927742,24.730232,201.6452,146.12924,1
69.844208,23.502274,158.47803,112.06879,68.326004,23.360134,155.16634,110.55136,73.759712,23.506178,167.29057,121.71835,72.729195,22.891459,124.27547,84.907211,64.037895,23.929897,173.79321,125.39649,1
96.470284,24.652433,165.42159,113.94157,75.414604,24.9235,177.33452,124.07266,90.183533,25.133404,189.62114,135.01108,87.444473,24.416388,144.33363,97.393616,86.641914,25.20837,194.67686,138.12582,1
102.94258,24.811499,160.60835,109.2401,77.246948,25.102951,173.73814,120.33532,94.080116,25.304131,181.18436,126.84279,91.447342,24.71303,140.77924,93.398842,89.244293,25.402136,183.10222,126.89202,1
64.551537,24.166971,179.15158,128.26851,62.350529,24.026966,166.02777,117.76456,68.489807,24.238043,177.82042,128.17024,70.382439,23.901304,153.42023,107.0463,59.593487,24.653425,203.23611,148.39583,1
65.835655,23.85634,171.44928,122.39296,67.230103,23.942991,172.54172,124.2617,69.316093,24.004969,179.18279,130.65302,65.637451,23.583319,142.47266,98.43927,55.823574,24.645283,205.61873,151.45772,1
68.344788,24.14403,187.92146,136.2193,65.164108,24.352909,190.42291,139.3075,70.938087,24.504578,203.34026,150.69023,68.706772,24.018774,159.24385,112.17098,53.426205,25.232273,235.58591,176.41841,1
66.428253,23.899315,172.37413,123.10277,61.054005,24.066288,167.46036,119.49258,67.646301,24.262882,187.1393,136.96663,69.504356,23.754099,144.32117,99.914467,53.992638,24.912811,216.075,160.10002,1
62.565876,22.967073,146.25201,102.94373,67.223465,22.903114,139.26132,97.49147,73.867104,23.186924,155.40349,112.40358,71.665657,22.773306,129.56526,90.201988,64.770035,23.537237,161.33905,115.61492,1
98.827522,24.627592,146.11136,97.123093,80.683357,25.103161,170.73901,117.58929,102.86599,25.013683,162.65369,111.58975,92.316978,24.503403,133.31886,87.538475,87.360123,25.165792,169.93837,115.87731,1
68.951187,23.929443,173.77856,124.17242,63.854027,23.749163,157.29253,110.82581,70.795418,23.934332,168.59039,121.14992,69.95845,23.528772,137.12834,94.016785,61.163998,24.181601,180.02109,129.51778,1
62.296146,24.307787,186.91229,134.60605,62.070877,24.320621,178.70235,128.13705,67.413315,24.609713,197.95152,144.48573,70.100784,24.202991,164.36929,115.38745,61.749458,24.83238,208.73616,152.58324,1
71.370232,24.015417,179.02441,128.32561,67.346825,23.947201,163.43243,115.53107,71.951782,24.29859,178.32146,128.2991,80.451721,23.667814,134.47292,91.402237,65.016182,24.467033,185.31079,133.50012,1
72.719231,24.060072,176.96994,126.36945,67.051186,23.994938,166.31931,117.9123,74.039558,24.201338,178.66335,129.02567,75.206413,23.743675,137.93724,93.988007,64.022697,24.530205,187.46875,134.93332,1
61.783882,23.392042,150.5822,105.30937,63.45826,23.358578,139.75108,96.779831,68.962212,23.737148,162.06393,116.13704,70.262848,23.368563,140.61655,97.273155,57.356598,24.08506,182.09801,131.8716,1
63.844635,22.685373,122.29276,82.971245,67.615318,22.535891,124.79514,86.47892,70.069016,22.796474,143.43178,102.91941,69.687897,22.740887,136.04489,95.911201,65.330154,23.500422,163.19685,117.21593,1
83.646362,24.277824,176.75401,125.39272,72.187401,24.42906,176.58878,125.4666,78.451683,24.772085,190.43524,137.47394,80.380501,24.101149,144.9879,99.182716,70.615852,25.001949,203.86311,147.83839,1
68.397751,23.769243,163.31427,115.47047,62.414749,23.735268,151.66074,106.12632,67.755745,24.039768,173.3183,125.21466,72.996857,23.721117,150.7243,105.25275,58.139221,24.178274,178.62164,128.36592,1
72.810936,24.24758,194.08257,141.29736,70.076813,24.216396,185.22966,134.26062,75.180923,24.533308,204.20735,150.94637,81.85363,23.914083,161.2236,114.09861,67.603104,24.688009,210.31883,155.18054,1
64.304649,23.554512,170.61816,122.513,65.812065,23.39922,155.36995,110.30289,67.720352,23.66107,166.78291,120.38146,68.702377,23.338715,146.23384,102.18465,52.564648,24.087883,195.12395,143.46155,1
61.872704,23.153566,144.71622,100.95982,66.881416,23.000303,137.64699,96.006233,73.411331,23.310411,155.66461,112.19566,70.310265,22.985212,134.32527,93.824417,64.005188,23.741648,163.74275,117.04796,1
71.946457,23.974083,173.61067,123.96565,67.241554,24.115124,179.87411,130.56564,73.012657,24.251902,190.16071,139.93651,70.298683,23.795006,150.1562,104.76273,57.215904,24.990536,217.16118,160.68762,1
71.433273,24.043732,177.2354,126.81055,69.776573,24.00667,169.25653,120.5554,76.08007,24.28982,189.87518,138.62531,79.993172,23.676218,146.68491,101.90448,68.06472,24.372034,187.31465,135.36702,1
58.673801,23.347004,153.86928,108.50977,67.987869,23.288725,143.35829,100.33121,71.726242,23.739435,168.81615,122.45272,66.437744,23.167107,138.77307,96.582253,57.895226,24.122547,189.84595,139.23209,1
63.11515,24.112286,188.04283,136.39076,64.288933,23.888111,167.25078,119.39875,68.38533,24.066193,174.76262,126.20315,65.230301,23.72336,149.83354,104.16219,54.660637,24.545303,201.24231,147.25806,1
79.4217,24.402103,189.01175,135.97548,73.096016,24.479677,185.16904,133.16985,75.244179,24.82835,203.79602,149.46439,83.970856,24.132982,156.55466,109.28172,69.282448,24.946301,205.45757,149.65622,1
62.944889,22.406258,107.65463,71.46347,63.658691,22.287609,102.68267,68.422424,69.717873,22.634449,124.44891,87.446922,70.213402,22.384867,111.55517,76.277847,61.959454,23.189325,136.46603,95.117981,1
62.377987,23.200869,148.5014,104.1048,67.717216,23.138006,138.40157,96.23732,69.201439,23.543222,160.05229,115.38592,65.821518,23.04056,134.05042,93.099411,61.858669,23.830362,171.75615,124.02297,1
65.270325,23.208849,144.1288,100.12514,68.932961,23.060678,142.33603,99.905983,70.157074,23.24552,153.79727,110.37117,71.242188,22.754929,120.63186,81.800156,61.414715,23.660053,170.04953,122.77532,1
64.92289,23.314749,152.48959,107.21153,64.833527,23.262764,138.8839,96.399872,67.990005,23.571711,151.04015,107.0023,72.323616,23.354527,138.36429,95.350441,55.342239,24.174309,191.88795,140.30081,1
66.81794,23.492901,162.10275,115.27696,61.057255,23.469116,150.29831,105.58018,67.505692,23.699629,161.29491,115.68629,69.942001,23.305979,138.04587,95.40406,57.842144,23.997368,186.3725,135.82526,1
57.880104,23.511412,158.96123,112.58627,65.026001,23.458303,148.49745,104.31567,71.132454,23.898304,175.42899,127.78505,67.053261,23.355333,144.1187,100.57547,56.457287,24.22645,194.59402,143.03311,1
56.54015,23.196138,137.86455,95.056137,68.305504,23.177145,134.98083,93.637856,70.984062,23.608078,160.58623,115.77751,66.112778,22.954966,123.79576,84.272865,54.305859,23.861816,174.19911,126.11135,1
65.533524,22.851093,132.5625,91.65535,64.553871,22.654999,129.36641,90.271263,68.803421,23.096699,150.37766,108.27141,69.717453,22.734009,130.33438,90.890923,59.666573,23.716709,165.53194,118.9334,1
90.884949,24.525408,165.91281,114.94325,75.301949,24.773636,175.55339,123.16384,86.525238,25.02132,190.06363,136.01913,84.933563,24.309177,147.34908,100.54517,78.563766,25.247854,208.211,150.4877,1
82.31105,23.961842,179.23672,128.53497,68.683708,24.000452,179.62895,129.39806,81.105965,24.28397,189.61046,138.30376,77.613029,23.804375,148.7711,103.11459,67.510368,24.653854,203.72198,148.70175,1
81.588623,24.305231,179.91396,128.10106,74.395927,24.318352,176.22725,125.42825,76.312904,24.615034,195.33479,142.42078,81.740051,24.019791,156.15556,109.2,70.75547,24.723551,196.41934,142.03973,1
64.277008,22.900446,128.69855,87.889633,69.305618,22.824671,126.10387,86.885651,73.5709,23.115639,146.27109,104.54018,70.665398,22.759882,128.96808,90.080414,66.388,23.501698,147.9351,104.09723,1
59.521694,22.498058,119.64489,81.153236,65.165985,22.411131,114.81586,78.038414,73.515068,22.684937,127.50897,89.832611,72.201729,22.248806,105.78916,71.931801,61.746635,23.032244,127.6344,87.892227,1
67.424339,23.378042,152.07349,107.05518,63.693607,23.283165,150.76311,107.32497,70.329071,23.593622,167.31174,121.80282,69.235397,23.074623,134.90337,93.826408,57.386883,24.217094,182.62158,132.38402,1
65.596199,23.931362,184.31216,133.45929,63.584431,23.749821,162.04042,115.00804,70.113647,24.05649,175.88155,126.96813,71.760025,23.63451,146.63002,101.57243,58.366234,24.362179,192.2343,139.66158,1
65.815643,23.556215,169.51321,121.41614,63.673119,23.412489,149.37431,104.82194,69.04232,23.737801,163.98447,117.54564,71.771141,23.391909,141.55119,97.915527,55.391575,24.078558,185.01004,134.11601,1
66.423843,23.914537,173.80002,124.3687,61.87706,24.112375,172.2011,123.64467,67.649475,24.292032,190.65315,140.11671,69.184105,23.811283,150.1133,104.88319,53.816906,24.985083,222.48941,165.50342,1
68.118355,23.941957,180.44904,130.01314,64.632164,23.588846,152.71355,107.2755,72.007957,23.913412,166.67003,119.20373,77.295113,23.412308,134.37192,91.815025,62.819134,24.063009,172.87318,123.63885,1
68.175156,23.922216,177.93915,127.69698,64.452873,23.728224,157.34236,110.82851,71.030418,24.0142,170.22816,122.09524,74.200516,23.552689,135.24742,92.249916,61.835747,24.251261,178.68832,128.11458,1
96.281929,24.460278,175.32484,123.42068,73.715988,24.739605,186.42104,132.94469,89.476875,24.97855,194.25572,139.84586,87.076309,24.337147,152.11073,104.35999,79.212036,25.141304,205.2654,147.99997,1
73.345207,23.90567,170.75542,121.70022,65.737122,24.039463,173.18727,124.92535,72.746994,24.22068,187.27293,137.56277,69.62072,23.754314,145.34981,100.85318,55.995331,25.033915,215.61057,159.18146,1
70.827972,23.599445,164.05678,116.70979,65.608551,23.619986,164.49747,118.4136,72.608406,23.80574,178.73845,131.27077,70.076889,23.281778,140.97824,98.355545,58.812496,24.451508,194.59131,142.22775,1
63.796165,22.711573,114.39603,76.573486,62.879642,22.640011,114.32559,77.521469,69.01413,23.062658,136.23608,96.540588,71.554428,22.671457,117.95183,80.759247,60.292141,23.589867,148.91319,105.04703,1
61.640221,22.505033,126.23693,86.979134,65.445755,22.334209,119.12042,82.177086,72.889709,22.687778,144.2585,104.46391,73.367012,21.942282,101.99486,69.164635,60.924862,22.887957,132.56551,92.493767,1
59.159695,22.300976,123.3673,84.794937,65.712654,22.350975,121.29994,83.450104,70.008408,22.590578,135.50755,96.588951,72.835548,22.108322,108.79432,74.4263,61.642895,22.90406,134.97691,94.36882,1
64.619003,23.18852,135.74289,93.538956,60.649944,23.167471,140.04495,98.329315,70.312271,23.560482,159.15585,115.09579,68.358307,23.127754,133.23804,92.484383,55.674259,24.164478,176.47575,127.46107,1
61.734825,22.817017,128.02261,87.513641,68.106224,22.673895,125.31486,86.517136,73.033325,22.957747,143.82701,102.95459,69.655937,22.630344,126.11923,87.945801,64.140938,23.404425,149.63293,105.63966,1
80.796318,24.191359,175.61064,124.59176,74.223289,24.340771,173.10506,122.61843,75.998573,24.721626,193.33934,140.24852,82.845062,23.958797,146.46672,101.02685,70.167847,24.793253,196.27673,141.84775,1
64.716377,24.013123,174.31227,124.44143,60.982418,24.05411,168.91916,120.55379,67.31424,24.257671,184.45287,134.19319,68.626656,23.871143,149.86037,104.17005,55.5382,24.823599,210.7699,154.90483,1
69.29995,23.977251,174.57672,124.89331,61.540962,24.172785,175.80704,126.91458,67.192879,24.281637,189.15018,138.78281,65.656067,23.76116,147.37193,102.67911,53.483585,25.017231,219.99777,163.27979,1
79.658936,23.8444,175.60527,125.60226,64.717583,23.89534,170.632,121.7127,78.35611,24.127548,183.73129,133.50966,73.847153,23.622845,146.12062,101.10918,62.613007,24.239635,185.86339,133.97144,1
63.498562,23.120571,144.77173,101.14519,66.060104,23.152489,148.31723,105.07581,68.922768,23.448637,163.97081,118.88934,69.88871,22.974377,133.25447,92.344109,60.057957,23.625896,172.38522,125.29425,1
74.322319,24.295181,162.95039,113.20084,68.366951,24.38298,157.11842,108.50463,78.15303,24.700907,176.43213,124.69193,83.030327,24.219883,145.93568,99.347488,69.010414,24.831997,188.91183,134.60474,1
59.98621,23.149067,137.97781,95.057877,65.442612,23.080486,126.22901,86.085121,69.605148,23.41412,142.50784,100.10854,69.198151,23.047474,122.32706,82.396858,57.318859,23.872196,172.56253,124.27884,1
68.990051,23.010027,142.15941,99.310684,64.961441,22.916792,147.81416,105.66129,72.268578,23.165073,161.41658,117.69495,70.437622,22.715656,134.52954,94.465881,64.07888,23.676046,174.95918,127.20415,1
63.880295,24.08029,181.70801,130.80615,64.019234,24.074465,174.22456,125.33945,68.160843,24.207716,183.68477,133.87096,64.327957,23.770971,148.65903,103.35825,53.840221,24.80249,208.52597,153.23163,1
61.167454,19.30142,51.635101,31.863157,62.815468,19.536177,59.036133,37.980965,72.969917,19.326948,58.748955,39.62569,55.072109,19.615889,68.546585,47.467869,63.346371,19.667381,58.882141,38.364502,0
72.595818,19.729889,61.099552,38.848129,59.180481,19.99304,75.620224,50.987545,67.210464,19.923241,80.923828,56.770016,54.547691,19.911949,81.225616,56.97279,62.974018,20.159275,74.345978,49.95488,0
69.948708,19.568712,62.300663,39.712532,53.867111,20.047232,85.271667,58.721943,65.163277,19.822412,83.217712,58.497276,54.822788,19.634733,77.709427,54.522839,54.614235,19.861319,76.308342,51.908634,0
59.994118,20.349981,75.195084,49.652237,68.299271,20.335514,78.455193,53.216202,63.547935,20.285711,91.336525,65.133522,51.99955,20.312468,86.460052,60.62162,61.336002,20.896551,91.047874,62.538872,0
69.198158,20.581192,64.247475,40.072525,57.226215,20.8578,81.600868,54.683132,61.952576,21.145674,103.32442,73.656754,63.545818,20.284792,73.56205,49.408508,61.071156,21.149349,89.527824,61.021526,0
69.457199,21.292963,91.999664,61.428577,63.573536,21.405296,104.4353,73.389359,59.784851,21.90789,144.54433,107.50629,69.098709,20.912258,104.22085,74.319862,69.532921,21.88273,128.73734,93.54232,1
64.373169,20.923351,96.642662,66.403572,69.402596,20.994833,98.766251,69.021591,59.781296,21.26503,130.02567,97.076019,60.554588,20.830719,101.37479,71.910957,68.14415,21.590687,129.81641,95.15136,0
63.132202,20.577602,90.080528,61.484261,66.128677,20.631153,98.362419,68.85392,62.597813,20.76446,118.98952,87.789368,55.142357,20.091473,87.675789,61.414207,67.616058,20.928825,96.591003,67.549484,0
60.387169,21.15765,93.227859,61.796387,61.736919,21.274612,99.474678,68.196861,59.165543,21.051044,104.84231,74.066147,54.07832,20.88995,94.402351,65.544579,61.30299,21.637772,100.99283,68.809586,0
59.126892,20.512175,74.306435,48.733356,64.745872,20.516493,76.062843,50.98526,61.517117,20.619032,92.922279,66.356544,54.295708,20.367298,79.282112,54.574245,63.358814,21.184532,93.943375,64.677773,0
72.459373,20.049593,71.007225,46.452618,61.887691,20.323393,85.434074,58.721367,66.516037,20.327133,93.596771,66.997604,54.818695,20.375891,95.838303,68.091347,67.683624,20.811228,94.936653,66.426613,0
56.781651,22.211309,116.75474,79.200462,59.692513,22.278002,127.92162,90.703705,54.240227,22.306459,143.77095,105.49409,52.446529,22.119707,118.30751,83.756676,54.202221,22.832193,135.69643,96.068069,1
69.039192,20.0142,68.594612,44.846779,68.012337,20.065609,75.056274,50.242767,65.59861,19.895094,82.849762,58.65395,56.451077,19.551464,76.804939,53.48983,71.307846,20.033207,73.566185,49.620308,0
58.348385,20.346216,73.512413,48.124352,66.811279,20.354853,76.883484,51.850891,62.343781,20.351805,90.566017,64.661377,53.871231,20.292339,79.04174,54.392124,63.027222,21.032576,92.747101,63.876526,0
59.65147,20.938589,96.632576,65.727654,61.308891,21.130823,101.0777,70.254082,61.532928,21.084988,114.2714,82.861816,59.678699,20.623848,83.618828,57.202793,61.550476,21.720556,108.2802,75.715775,0
62.409641,21.338163,96.573074,64.06897,63.091488,21.556345,101.30246,69.31295,57.659878,21.534651,111.26264,78.465263,52.982201,21.395544,107.50322,75.667328,61.927479,22.062021,110.35851,75.856148,0
65.656624,20.226082,73.612831,48.732632,69.287201,20.346823,77.095665,51.738956,65.786598,20.454962,91.451248,64.959137,56.867252,20.174591,81.747131,56.725758,73.547707,20.545712,83.040222,56.476616,0
61.35405,20.954111,89.338181,58.893581,59.257755,21.09436,98.354767,67.52739,59.119007,21.024088,110.80625,79.933212,59.495995,20.899956,92.817078,64.551956,62.450665,21.555977,112.14043,78.958908,0
68.461853,20.605558,88.101173,59.959694,68.331245,20.724003,91.219299,63.098309,62.504227,20.96295,114.8118,84.654144,59.781597,20.503342,92.229774,64.840927,69.756844,21.22094,111.77557,80.441414,0
66.526146,21.040064,92.174225,62.172516,62.464035,21.05835,100.76791,70.980164,62.365318,21.498333,135.58534,100.87774,63.389076,20.766735,102.61937,73.012733,68.735672,21.647886,124.4362,90.28508,0
66.379395,20.317795,73.949104,48.856823,68.929268,20.223333,69.143738,45.475163,68.629639,20.335394,85.842918,60.548702,53.589745,19.95442,73.604073,50.526451,70.012077,20.429712,74.131996,49.316044,0
64.065735,20.493086,68.607597,43.843235,53.730347,20.705755,83.759384,56.932377,62.743946,20.909307,100.79766,71.879242,64.059044,20.08576,68.365799,45.492661,59.855724,20.93289,84.534409,57.211544,0
65.723755,19.538797,55.469475,35.005173,65.09008,19.913933,66.188393,43.619991,69.51667,19.78606,67.383545,45.075779,52.368549,19.746881,79.248573,55.964104,63.901745,20.112997,64.783051,42.455826,0
67.920235,20.415028,74.338516,48.961823,68.494896,20.579657,82.233849,55.740108,64.479874,20.710724,97.036911,69.484673,58.938938,20.516964,92.026154,64.732689,74.012253,20.942732,93.580742,65.164856,0
70.841499,19.806099,66.144875,42.941513,67.414375,19.95755,76.02977,51.181362,67.17144,19.896254,83.356522,59.040237,58.401627,19.682375,78.972168,54.927078,72.117508,20.172455,79.65387,54.376667,0
58.002247,20.653074,83.281731,55.330883,62.911129,20.746054,87.281548,59.53228,60.026077,20.853739,101.55511,73.004219,57.963562,20.646633,81.418457,55.613327,64.429932,21.547552,105.26235,73.631432,0
62.181026,20.774075,84.347343,56.450638,65.319328,20.843998,87.685623,59.873653,62.603813,20.919374,105.01096,75.766914,55.206108,20.420942,83.11866,57.481701,66.149818,21.252752,99.002602,68.872009,0
54.43483,20.017015,74.878433,48.574905,58.318153,20.195507,79.303322,53.312267,60.452248,20.106903,95.897011,68.674858,54.637009,19.879896,82.320992,56.780281,63.525593,20.829847,95.332901,65.900352,0
65.264999,21.086138,89.376419,59.734135,59.303715,21.161257,101.58733,71.387749,62.222263,21.654615,133.03,97.929741,67.206184,20.703718,97.19236,68.49102,68.332039,21.675228,118.75101,84.986771,0
62.759407,20.838438,87.62606,58.819744,56.640072,20.921104,93.415619,64.528381,59.611237,21.006346,110.32161,79.735291,62.767334,20.285608,77.443718,52.582623,63.616215,21.455212,99.520966,68.920265,0
70.176422,19.813173,64.007202,41.273384,63.29998,19.979746,74.785088,50.139618,65.353004,19.886719,81.031006,57.07346,55.015541,19.485212,70.93338,49.016266,64.945763,19.951801,67.946869,45.100903,0
71.666756,19.758831,60.719955,38.624794,61.902653,19.934322,72.947487,48.75676,66.908661,19.83794,77.754372,54.585007,54.621063,19.438719,69.532257,47.935856,66.818878,19.9412,69.694771,46.604633,0
56.150475,20.41292,66.173141,41.676086,57.662064,20.579733,70.596008,46.137939,58.374443,20.960127,100.2621,72.007195,55.676224,20.795471,88.39357,60.749294,62.967987,21.517958,97.744331,67.342033,0
62.426472,20.685688,78.970589,51.604713,56.982185,20.969673,92.078308,63.177368,55.50267,20.845858,102.20804,73.342377,58.353279,20.38903,75.73761,51.128361,56.039814,21.373991,102.37041,71.498642,0
57.710152,22.578621,127.77515,87.835541,61.933235,22.935579,146.08427,104.88526,57.832352,22.739706,158.54427,117.73938,56.622421,22.472719,130.05974,92.836319,55.993252,23.309753,152.41606,109.53118,1
54.715664,20.449327,81.598175,53.891701,61.562927,20.51869,83.226982,56.413658,61.449509,20.510942,99.708389,71.070168,51.306648,20.608624,97.518791,69.030434,62.468178,21.485115,105.2431,73.327576,0
55.275394,20.373861,79.554466,52.44693,63.040318,20.56604,82.403557,55.684376,63.280983,20.384108,96.011429,68.732635,53.829987,20.270617,84.57692,58.676659,64.393074,21.044346,96.048538,66.473129,0
