prec_smooth1980,tavg_smooth1980,dday31C_smooth1980,prec_smooth1990,tavg_smooth1990,dday31C_smooth1990,prec_smooth2000,tavg_smooth2000,dday31C_smooth2000,Cluster
70.909767,19.34646,18.956228,56.954853,19.329556,18.964609,64.054146,19.499729,13.16615,0
57.636784,21.158682,42.075764,63.690262,20.6574,26.034159,56.936153,21.486343,36.761959,0
58.697063,20.441425,30.579956,57.999409,20.175922,18.082401,58.160534,21.106598,26.959427,0
60.189381,21.906134,63.012016,65.314163,20.876211,34.231182,69.316177,21.700285,46.753387,1
62.294029,20.461111,29.287333,49.066612,20.542799,27.852573,60.598564,21.169287,25.963062,0
58.145191,20.347242,24.456514,51.696983,20.346586,18.702232,59.875645,21.053917,19.115871,0
59.444073,20.936989,37.030354,57.620216,20.765106,25.717949,62.401527,21.504684,27.533762,0
58.220093,20.77183,31.384354,60.441303,20.185314,16.266415,60.091911,21.294611,23.399284,0
67.260666,19.758184,24.149643,56.251106,19.579594,23.11833,56.924355,19.616478,14.436521,0
58.365097,20.427677,30.50831,59.478119,19.940397,16.774673,58.564907,21.096046,25.32057,0
49.710812,19.041716,25.836149,45.445965,18.947121,21.498861,45.676136,19.333498,25.816357,0
43.11945,18.359911,22.292091,43.232544,18.296816,23.880735,48.538509,18.394653,17.881899,0
35.756851,16.785278,14.524266,34.844513,17.415388,22.386452,36.842865,17.913363,31.704809,0
31.773554,16.117109,12.34764,31.366083,16.39954,13.75071,26.49815,16.868233,22.402493,0
41.151688,17.659128,22.293139,39.491848,17.393385,20.306837,40.348362,17.754128,25.974285,0
47.292858,18.169641,20.723141,46.160797,18.018457,19.904848,49.632088,18.265953,15.920246,0
34.50135,16.461226,14.764084,28.163118,16.551893,17.081244,29.105453,16.797298,19.122614,0
39.649109,18.613617,30.206268,41.860676,18.59271,33.874302,43.656937,18.386295,28.361486,0
41.580883,18.065397,24.223936,42.507874,18.052172,22.090734,39.938896,18.407312,29.334999,0
44.168953,18.666389,24.520721,39.736858,18.525194,21.600967,41.968983,18.974716,25.08696,0
49.045265,18.809494,17.551582,49.5574,19.029806,20.660004,56.378445,19.157991,14.251712,0
53.255291,19.357906,25.012751,46.447956,19.27976,26.59408,48.586388,19.727617,22.733179,0
60.34465,19.265535,24.327101,52.638615,19.201698,22.775913,57.359234,19.819351,24.907862,0
43.654739,18.385447,18.445496,42.362473,18.530235,23.101055,48.077286,18.527288,12.775143,0
37.851715,18.469332,38.252792,35.530788,18.420021,27.995173,31.930115,18.724133,49.239815,0
38.431911,17.214651,24.099463,36.044456,17.177103,26.118765,37.982578,17.374159,29.270657,0
37.131886,16.519846,18.180786,33.748959,16.808708,18.087906,32.471886,17.438276,29.784283,0
49.85498,19.317133,29.347799,48.68375,19.021864,23.582272,48.816235,19.565042,30.631191,0
49.962986,19.098705,24.637424,48.350761,19.036961,25.710543,50.39323,19.132175,18.464218,0
46.801704,18.599155,19.432571,48.358002,18.740101,22.518023,53.479237,18.848476,14.243414,0
41.39616,17.955702,23.368299,40.734245,17.508995,19.833443,40.889759,17.894821,24.128515,0
45.795395,18.403715,16.331818,49.180294,18.802622,23.971647,54.117111,18.801651,12.938742,0
33.674507,16.892559,21.671293,29.275873,16.939131,24.589878,30.719707,16.94013,24.815746,0
40.080013,18.614309,28.00704,40.47797,18.295483,24.132885,36.854446,18.741392,30.25885,0
35.304062,17.573425,29.65489,33.782135,17.746582,25.362425,33.663826,18.314222,41.911293,0
46.257908,18.010553,15.226099,47.328346,18.403387,22.90764,52.664268,18.411924,11.984297,0
50.627651,19.194145,23.363401,49.499542,19.218609,23.708181,54.58691,19.443499,20.626255,0
54.032085,19.243488,22.047403,48.246368,19.256905,19.524855,56.489868,19.713957,20.365368,0
39.286327,18.753448,44.24987,38.631092,18.643124,32.15535,31.29793,19.120544,56.102734,0
49.768936,19.683434,31.229918,47.110962,19.328566,26.607424,49.863297,19.892826,31.884985,0
49.773117,19.084635,31.888958,42.178684,19.109947,27.849844,43.278564,19.491571,37.074333,0
41.587761,18.706936,37.58709,40.167332,18.519083,31.676598,35.164101,18.905329,44.863892,0
41.931473,19.558247,56.181412,38.729061,19.393257,46.318565,37.761265,19.966801,66.860107,0
59.853302,20.118437,36.119652,49.225563,19.894831,34.392593,54.686939,20.37929,37.787014,0
34.528114,17.368076,25.2344,33.484486,17.562098,23.997522,32.954014,18.017405,36.435673,0
41.932888,17.860807,19.864944,39.553047,17.787058,20.882574,44.77803,18.212221,22.156097,0
43.000587,19.153553,38.887913,39.937584,18.730671,30.418282,38.630165,19.144352,41.553822,0
36.154079,16.847969,14.734266,33.427349,17.146429,19.333342,35.794426,17.510843,25.05065,0
45.1115,18.488869,23.553349,43.373692,17.977398,16.868256,45.090427,18.376268,19.247316,0
46.33226,18.974993,26.137686,46.723,18.930855,22.530157,44.826221,19.379385,26.666794,0
50.685184,19.445818,29.683672,51.703972,19.156715,23.299782,47.435928,19.64518,27.256512,0
46.051537,19.432482,42.595772,40.239906,19.443394,37.60675,41.458324,19.848545,52.067642,0
41.714733,18.461487,35.332817,41.274937,18.312214,27.444803,32.582111,18.636192,44.926872,0
43.122627,18.868532,44.96368,42.907974,18.66855,34.546013,32.034355,19.194353,59.114597,0
41.214058,18.243298,24.311058,42.673588,18.310522,27.981878,44.110508,18.432877,25.910961,0
39.230316,17.405561,20.897116,37.373676,17.657833,24.66518,38.631584,17.854795,31.659769,0
45.167564,18.717644,22.349157,45.53516,18.655376,20.499084,44.237492,19.298868,25.047604,0
54.305557,20.092344,39.842758,48.848888,19.848194,38.228722,53.65654,20.587257,48.306652,0
60.564533,19.864763,33.911736,49.040134,19.64064,31.954559,55.655464,20.073811,32.902878,0
49.275696,18.855402,27.195156,40.296173,18.962091,24.773464,44.387218,19.20023,29.811926,0
33.279877,18.196371,31.773544,33.987537,18.265545,28.037867,36.781876,18.456524,42.546883,0
40.106026,17.841705,25.851715,43.977566,18.054808,26.800568,44.022839,18.169741,31.269058,0
34.734623,16.009031,12.651226,33.94627,16.259748,13.649858,28.473186,16.719383,22.526344,0
43.214695,18.847185,27.362133,42.230801,18.945395,31.337885,47.608082,18.965675,21.67135,0
55.918602,19.634676,27.563631,46.50161,19.625658,31.422682,53.480694,20.08687,32.427444,0
37.217167,18.15464,30.201918,38.401127,18.046471,27.13657,35.99081,18.204298,36.238297,0
39.065849,17.915316,29.455221,38.901699,17.728455,26.188076,38.81237,17.997622,34.150501,0
42.72443,17.716042,19.176851,39.718941,17.480688,18.833155,41.74184,18.007135,22.788563,0
36.345673,17.3456,20.599775,36.537254,17.550554,23.493908,38.100906,17.788141,31.111986,0
45.925781,18.289354,21.456457,46.586315,18.232212,20.697309,53.20068,18.353292,14.352746,0
49.402962,19.352062,27.851461,49.351215,19.250542,24.786032,46.837421,19.7882,26.810026,0
34.610039,17.097914,21.745213,30.095444,17.393969,23.982553,31.676851,17.992662,35.935097,0
50.384937,18.726484,22.739838,48.492313,18.645046,22.031013,47.581558,19.120754,21.110126,0
62.199341,19.99684,34.535999,52.5387,19.746187,29.550194,56.889324,20.202635,30.433529,0
49.03614,19.474955,34.920452,46.565571,19.299118,29.362946,45.920124,20.017998,40.599659,0
59.839508,19.637352,30.355141,51.757179,19.494999,30.182987,55.651718,19.988564,32.044441,0
62.005383,20.140148,37.087475,50.829544,19.901924,32.945976,59.858471,20.217068,32.617908,0
35.715977,18.563362,41.377934,35.369732,18.536877,31.290649,36.070698,18.571541,46.804783,0
46.440296,18.821604,26.587698,39.824905,18.707478,23.210615,41.642059,19.025253,30.01325,0
44.55069,18.78488,27.174261,43.773853,18.699118,25.881767,47.597328,18.822002,19.4876,0
49.796642,18.786942,24.070631,48.386909,18.788263,25.28857,50.439022,18.964106,18.783804,0
51.475716,19.50596,30.123106,51.320435,19.351368,28.456741,47.266857,19.787256,23.576757,0
40.724026,19.125341,44.946815,38.990807,18.8748,35.50787,34.236748,19.410593,54.914619,0
63.503754,20.26576,36.414593,51.364754,20.035233,33.200256,60.146759,20.30402,28.960798,0
41.539093,18.047346,24.744623,43.947163,17.923416,23.685169,42.335327,18.330585,30.393536,0
52.855301,19.793501,31.14418,45.692265,19.64455,33.06596,53.715721,20.186079,36.889835,0
57.371109,19.307154,23.452862,50.09108,19.241135,22.108217,57.547104,19.72773,23.363632,0
53.939018,19.381428,26.151844,46.500668,19.337799,25.153725,52.644146,19.748539,25.445181,0
29.830336,16.963196,20.491352,27.449642,17.090807,24.672951,23.511736,17.419384,32.046337,0
52.455036,19.49437,26.970438,46.884789,19.564785,31.085131,51.58633,19.966345,29.642393,0
37.465729,16.67037,20.296259,29.953526,16.558681,22.407635,33.504745,16.675562,23.27277,0
44.380337,18.318441,20.894098,42.775898,18.144777,19.590837,44.365143,18.769981,23.361801,0
29.99328,16.110422,15.969822,27.94928,16.433659,20.828394,24.918343,16.599541,24.341787,0
46.88026,18.743397,23.447544,47.332127,18.606773,21.791187,51.380371,18.667255,15.296919,0
50.10339,19.970118,41.524704,47.842415,19.505486,32.20237,48.513985,20.282145,44.060375,0
39.873138,17.511696,22.840403,38.346588,17.450914,22.255939,38.717972,17.63611,27.929846,0
46.656025,18.426271,18.165201,49.13121,18.87678,25.811596,54.323421,18.929144,14.569966,0
42.12748,17.989281,18.319149,40.807629,17.837227,17.91391,44.099995,18.360973,20.060421,0
52.049957,19.122332,18.640116,49.15369,19.197134,18.184835,57.796043,19.512751,17.301601,0
45.733646,18.367168,19.279589,45.811325,18.462288,21.257103,49.277401,18.537693,13.056709,0
50.290543,19.134085,31.679031,45.077957,19.063656,26.576805,44.177013,19.537645,36.084316,0
42.835667,18.279278,21.731741,42.152386,18.05019,20.066889,47.686119,18.293192,19.330915,0
50.76099,19.6488,32.287983,50.047176,19.414951,28.588722,47.720695,19.860077,29.445288,0
50.598007,14.836596,0.94949991,60.792477,15.120872,2.2514462,55.981812,15.484268,2.3541193,0
55.258354,14.00162,0.53768903,64.397224,14.415604,1.1825355,61.462727,14.898956,1.7768466,0
50.758682,14.942446,0.65939361,62.125687,15.142683,1.8471301,56.393589,15.64588,2.6349609,0
54.569778,12.54677,0.12194576,60.398941,12.916894,0.30961406,58.484367,13.35984,0.25947466,0
47.103012,14.205943,0.31797072,56.012886,14.407071,1.177857,50.602589,14.853391,1.0415317,0
55.734913,15.525031,1.3995861,66.82785,15.766562,2.7223396,54.840485,16.141069,3.9992352,0
50.914185,14.985841,1.1170857,61.537098,15.234325,2.181263,55.430977,15.608996,3.016103,0
51.802479,15.712774,1.9645674,63.120384,15.955699,2.6889503,55.270535,16.512745,5.2078309,0
49.778522,15.506595,2.5604494,61.270954,15.859817,3.2089846,53.595867,16.461607,5.9363737,0
48.618443,14.835183,0.47369555,59.256119,15.06476,1.6119931,53.726791,15.510214,1.868157,0
60.091187,19.260788,7.6461787,62.79871,19.228935,12.467984,54.286278,19.794685,15.86186,0
64.916794,19.245121,8.9199867,69.739494,19.195484,14.943218,59.389946,19.757624,19.155766,0
61.637028,19.332861,9.1973915,65.927116,19.248787,14.844188,55.943981,19.878345,18.317436,0
56.505909,19.028507,4.8054729,59.522728,19.374289,8.8399286,53.974247,19.959219,16.068302,0
57.504765,19.639345,7.2981563,62.360355,19.68742,13.102126,53.740223,20.013018,13.928462,0
60.491596,19.926329,10.040257,64.996208,19.871237,16.202415,55.754921,20.298733,17.26664,0
64.818443,17.921019,5.3690205,70.598137,17.917206,8.0611954,62.834171,18.259403,11.470801,0
66.583389,18.757952,6.3415422,71.396767,18.703112,10.241493,63.424374,19.116455,14.038403,0
65.834175,18.628254,5.8021832,70.173035,18.618776,9.3799086,62.569916,19.117363,13.925271,0
64.500259,18.796967,5.8272433,69.50193,18.789751,9.5565538,60.727844,19.304447,13.929919,0
67.514923,16.216696,1.6000502,73.328804,16.353065,3.6245074,61.923687,17.217815,5.3494105,0
64.776642,18.937222,7.1716142,69.404572,18.898603,11.420826,59.801365,19.431871,14.503439,0
59.348202,19.84527,9.4811897,63.926437,19.829082,15.508414,54.745205,20.239655,17.237537,0
63.916767,17.915192,5.5012774,70.065331,17.977695,8.6447763,62.172516,18.508184,12.154119,0
60.157013,16.517841,1.5699916,63.159424,16.8951,3.9938793,59.561005,17.264769,6.2384677,0
63.330597,17.179461,3.2005501,67.486389,17.324739,5.4602523,60.061859,17.6826,7.9364586,0
51.134819,15.481136,1.1166834,52.81731,15.493481,2.0623159,58.935146,16.08242,2.016273,0
51.323406,14.093266,0.15081337,57.114769,14.487573,1.2385259,56.700382,14.911316,0.72972226,0
48.577805,15.41463,0.23588219,54.770077,15.470855,1.3497732,56.1917,15.92325,1.0528594,0
55.777546,14.130213,0.080637373,62.242767,14.605206,1.2352227,58.727585,15.115365,0.36231816,0
49.737972,15.85413,0.6027528,55.295345,16.158659,1.9645834,53.10146,16.643209,1.7691054,0
58.85112,15.394399,0.16197421,62.763988,15.944451,1.9999504,58.501057,16.505178,0.76985848,0
47.212009,15.189859,0.53184456,52.51091,15.357906,3.0772076,53.444923,15.906857,3.1321938,0
51.302944,14.943419,0.29490474,57.192081,15.077834,1.2531697,56.830006,15.598363,1.1400075,0
45.535763,14.860876,0.84026313,48.216141,15.131777,1.728687,54.630825,15.684174,1.7495685,0
51.309528,16.411381,1.9628568,56.965084,16.695906,4.042532,59.507767,17.085739,4.373198,0
50.458973,14.95197,0.23642549,58.088676,15.30514,1.3940811,54.894703,15.750389,1.0800523,0
55.558781,14.26535,0.12484771,59.486382,14.401978,0.68321359,63.436741,14.956066,0.70048624,0
51.808384,16.492723,1.865932,63.058746,16.652006,3.7222819,62.067001,16.975071,4.5949626,0
53.040234,15.471759,0.26120704,59.282505,15.864372,1.6184095,52.481632,16.234282,0.58302879,0
45.171963,15.46512,1.7754797,49.848011,15.74213,3.135381,51.753101,16.183598,3.3434105,0
52.117741,14.743467,0.82120562,52.328674,14.936028,1.5846009,57.757553,15.369866,1.1741604,0
51.138889,15.333275,0.62217748,61.462631,15.334668,1.4099653,63.400574,15.799684,1.1762892,0
48.440331,15.900395,0.70233935,53.757591,16.186157,2.3770459,50.064312,16.651794,1.5397185,0
53.309792,16.096046,2.1213837,54.311192,16.23457,3.666497,59.919617,16.766508,4.0130796,0
55.707226,14.741167,0.38017088,64.263817,14.98371,1.084355,63.862755,15.522723,0.90494579,0
48.614697,15.279475,0.57243562,47.751015,15.359278,1.4367102,49.36343,15.883578,0.87806022,0
57.038494,13.80366,0.096049279,61.416756,13.71365,0.24438232,57.510281,14.291627,0.10334951,0
45.647339,15.621962,0.62820041,51.966282,16.014357,2.1730442,49.372711,16.478487,1.6864337,0
51.972832,14.855468,0.27681533,59.394978,15.091435,1.1144613,56.707302,15.615542,0.99812883,0
44.911362,16.366192,1.2701011,48.230377,16.535372,2.697058,47.778034,16.991737,2.0507126,0
49.807327,15.748712,0.97020841,57.897064,15.86283,1.965559,60.425644,16.360254,1.7715666,0
46.906624,16.519846,0.77314913,51.873222,16.771969,2.5235553,46.489685,17.11223,1.2995307,0
56.185432,15.053288,0.36199179,64.309273,15.211355,1.2870907,61.060005,15.718784,1.0287675,0
51.422207,15.516308,0.46340153,57.74667,15.790489,1.7029575,54.656551,16.28727,1.4552461,0
46.275093,16.053371,0.8103978,50.722786,16.279282,2.021868,49.078022,16.800772,2.0098679,0
55.930851,17.366573,2.4327357,63.766354,17.460903,4.6948299,59.503139,17.793768,6.6050553,0
46.587032,16.560804,1.2054509,50.519958,16.828487,3.1369569,47.69416,17.238462,2.0525873,0
53.810818,15.671456,0.37468016,57.764988,15.78644,1.2805191,55.087307,16.3298,1.0435671,0
54.017387,14.801265,0.30013788,60.377945,14.939343,1.067149,61.905952,15.468883,0.9607408,0
59.986729,16.870516,1.4724438,71.525887,17.06938,3.2669041,67.697502,17.423382,4.5162377,0
51.58894,15.945924,1.1448965,56.909489,16.190125,2.2815397,57.975853,16.535532,2.0815859,0
51.268158,15.111794,0.77843767,49.035316,15.380959,1.9717661,52.732735,15.801636,1.5068762,0
49.830421,16.095955,2.1732044,58.834274,16.456106,3.7432764,59.122612,16.775858,3.0744402,0
50.61438,15.655448,0.89716113,56.191086,15.739993,1.8267555,59.911644,16.245499,1.6837116,0
51.84536,15.01693,0.36193967,56.591881,15.188928,1.0037785,60.733826,15.747702,0.91742951,0
46.049126,15.186276,0.41952491,51.947922,15.481945,1.9148645,50.91922,16.003866,2.0202787,0
46.751686,16.356129,1.1494967,51.500053,16.512161,2.5932665,49.893925,17.022167,2.5621169,0
47.585606,14.34026,0.14609107,52.537437,14.770228,1.3777883,52.310146,15.324351,1.5988095,0
54.002911,17.462177,1.5033909,67.493919,17.879276,2.7979023,62.967678,18.357828,4.5464535,0
54.950531,15.491875,0.72142297,60.337181,15.411723,2.0292971,63.584805,15.783524,1.8556318,0
47.699066,15.436712,0.37376863,53.429237,15.523495,2.1292255,55.747467,15.981451,1.7607436,0
47.759792,15.346679,0.55154151,54.632721,15.639186,1.6804644,53.099422,16.134218,1.6030804,0
55.874985,16.999441,1.9000707,66.976112,17.038521,4.0440845,62.466782,17.240517,3.802609,0
46.351128,15.638714,1.3360283,57.443298,16.026056,2.2907381,54.64978,16.257284,1.7379047,0
49.655479,15.814718,2.0255368,58.118587,16.096426,3.4743023,55.768158,16.417902,3.0801957,0
48.382668,16.449032,1.0582362,51.837593,16.593113,2.3512311,51.543087,17.094963,2.305479,0
61.383961,17.617083,3.3313239,71.671883,17.634607,5.5096073,67.529709,17.852129,6.386467,0
54.029747,14.778107,0.15939866,61.72311,15.078801,1.0321615,57.314522,15.492446,0.40513498,0
44.97113,15.934728,0.70122993,50.357021,16.186653,1.9257867,48.57991,16.676369,1.9477239,0
65.168953,21.478939,20.031143,57.352623,21.426901,29.13015,58.961533,21.901169,27.041243,0
68.302895,20.650972,12.894924,65.779968,20.512613,13.901448,54.009121,20.752998,13.087442,0
67.472572,17.113075,0.12525149,69.604652,17.084457,0.63022363,62.992096,17.214626,0.16631053,0
62.268116,22.614557,34.984318,61.658237,22.515249,32.292809,58.040642,22.960352,40.974861,1
71.141846,16.798386,0.022789547,71.868103,16.817804,0.3416397,62.894588,16.876196,0.03228781,0
81.650002,15.836596,0.0,78.82,15.752082,0.001854502,66.087997,16.312935,0.0,0
72.475624,22.57081,19.447657,74.049377,22.786667,23.04668,76.841606,22.811743,17.532963,1
63.404892,21.946115,23.730738,71.496445,22.090099,26.155706,76.2472,22.256531,21.304977,1
67.497894,22.698624,27.30022,73.827705,22.662666,30.197821,72.559875,23.090656,33.969776,1
77.404648,22.785616,25.518192,81.205223,22.719816,22.890755,90.178993,23.129963,28.444601,1
55.57478,18.847769,1.7816982,57.400112,18.648767,1.7859945,51.209431,19.157911,2.6263056,0
71.331856,20.789383,13.593938,65.401024,20.462793,13.644491,55.885685,20.758871,14.450465,0
61.160141,21.947647,27.872402,60.393204,21.788662,22.307268,51.372688,22.235146,30.100454,1
70.09436,20.589048,11.93908,63.605854,20.428595,13.31693,55.764618,20.679974,12.551163,0
69.36657,21.970551,16.089994,74.322662,22.118612,16.623104,73.285736,22.24988,14.65613,1
74.980118,22.899912,11.918691,80.598587,23.128635,13.478407,88.388069,23.079395,11.989629,1
61.483532,21.447159,21.375296,55.870785,21.208456,27.273567,58.678211,21.769722,26.064877,0
64.688011,21.414499,17.350042,63.485935,21.273424,17.863081,49.872765,21.409134,17.939436,0
67.282951,21.072111,18.087301,59.221603,21.613934,26.821043,60.624786,21.728209,24.743326,0
66.438812,19.369171,5.5838699,73.314377,19.380407,3.5424628,63.308533,20.058712,5.5892177,0
66.570007,21.919333,18.013323,73.993774,22.025507,19.262236,75.052467,22.274242,16.595779,1
66.621613,18.982645,3.6029387,76.624496,19.082069,2.2113373,62.773937,19.660769,3.5418015,0
62.965996,21.674911,21.777967,62.367229,21.526907,21.662621,53.730995,21.582518,22.51523,0
69.993256,22.876211,30.512091,74.81015,22.804453,30.820719,74.495338,23.31175,37.688705,1
73.732643,22.53125,23.136366,73.449608,22.764275,29.224068,76.96051,22.81909,22.719006,1
64.273399,22.529005,28.723749,72.351349,22.548185,32.043785,66.337135,22.928989,32.493896,1
68.592873,21.988087,15.264043,72.827431,22.171888,15.975253,72.872757,22.244253,13.552403,1
59.567081,21.365738,18.794489,58.832699,21.422508,18.713846,50.384277,21.891798,22.295731,0
60.210815,21.350348,19.497286,59.170624,21.190948,18.222094,51.424877,21.523607,20.948277,0
71.31575,22.499672,25.482861,75.70739,22.490261,29.080038,80.638283,22.70952,27.968395,1
63.375629,21.305311,19.885956,56.404667,21.261368,25.074444,65.957207,21.469877,26.532562,0
64.353477,22.004148,26.367943,65.597725,21.829666,29.655872,74.844994,22.242477,25.065006,1
62.867672,20.999697,14.04331,58.957458,21.020679,16.997166,56.089893,21.395197,16.8095,0
60.218384,21.306648,23.230398,64.797943,21.096237,22.729694,71.056923,21.764347,29.683573,0
60.645103,21.978085,21.10766,61.698032,22.011648,23.19525,50.179577,22.069836,25.027693,1
66.57486,21.583363,21.303152,73.580154,21.79944,23.861706,76.693642,21.87874,20.410631,1
60.692417,21.308983,20.321859,58.550602,21.119801,22.930162,64.520378,21.543945,26.341766,0
69.620811,22.438828,27.376034,67.84642,22.504776,32.150997,74.975471,22.778341,27.89819,1
64.759659,21.373423,15.979082,57.57832,21.238062,22.091728,57.818985,21.694613,20.606115,0
59.884354,21.692379,24.369781,65.220627,21.542482,27.434389,73.011841,21.907938,24.973482,1
64.505997,22.09853,22.618069,68.261627,22.170513,27.883299,68.096237,22.468412,28.654007,1
57.902458,16.934227,0.15124997,64.42067,16.948856,0.15110332,56.268208,17.306984,0.1827891,0
70.068932,19.255043,3.0655079,73.838455,18.997473,1.8235856,58.976444,19.473885,2.7173352,0
61.859276,21.607254,23.169214,70.833763,21.676258,26.797384,75.044724,21.707144,20.87759,1
63.965858,22.775686,34.200146,66.983315,22.736483,39.149822,61.697079,23.19566,41.021343,1
72.429169,22.537827,16.465971,77.234039,22.792686,18.432299,78.248672,22.865826,15.171248,1
63.544865,21.05093,16.454689,61.989998,20.924389,15.689191,50.696552,21.20557,17.208704,0
64.496231,21.989962,22.071684,68.543907,22.080633,26.309534,70.981735,22.227171,25.435097,1
74.063141,22.437679,22.691334,74.666031,22.497183,27.429554,79.548904,22.572922,23.992018,1
64.631134,21.827749,24.341438,64.604095,22.028946,29.644564,65.286316,22.345179,30.885275,1
70.996613,22.44001,25.462557,70.495689,22.504553,30.052874,75.855377,22.699963,26.07235,1
62.526371,21.697348,18.954403,62.08931,21.639626,20.478624,50.715187,21.703001,21.139973,0
73.912308,20.666271,10.510646,69.847549,20.394058,9.3160744,59.976543,20.871082,14.871989,0
54.536278,18.417582,1.6158061,52.65942,18.246374,2.2875614,51.047634,18.866879,3.4188614,0
65.462379,22.21574,25.854935,69.126686,22.207232,28.904602,78.892509,22.378874,22.579731,1
59.790997,22.038229,24.315334,60.183846,22.034449,23.124771,48.255482,22.276451,29.092413,1
69.028,17.232985,0.10365349,67.811996,17.070803,0.15666904,56.902,18.002277,0.39050931,0
61.68774,22.238026,27.212873,60.34647,22.126919,29.308681,58.9557,22.493273,30.669811,1
64.408096,22.252026,27.447922,63.872074,22.240709,30.862724,62.061577,22.663908,32.453213,1
60.971882,21.785109,22.822052,65.310989,21.585806,26.470388,72.173782,22.128748,26.646639,1
78.331856,23.096561,24.691008,86.444595,23.064093,23.619034,100.9856,23.180073,28.107822,1
58.55024,21.612858,25.459419,67.423462,21.583096,30.146332,72.364983,21.771725,24.102499,1
75.912338,22.550856,23.767797,78.56736,22.677999,27.52413,86.690834,22.585449,24.766598,1
65.019348,21.365442,18.971634,56.360073,21.30179,26.55769,62.793427,21.824997,25.134701,0
74.424889,22.808277,18.358625,78.378227,22.972525,21.507515,81.355362,22.971794,18.077045,1
69.119629,21.970301,16.832188,74.269218,22.132074,17.238327,72.845901,22.309511,15.523411,1
75.734901,22.737717,25.975964,81.238144,22.718163,27.293518,88.591988,23.018166,31.130693,1
67.936714,21.916187,18.269278,74.62191,22.070951,18.947958,74.277618,22.301107,16.943251,1
61.819534,21.099224,17.384571,56.138844,20.79718,19.279985,62.27346,21.444752,21.410318,0
72.212723,22.302141,26.408997,67.578522,22.365196,30.858496,77.366768,22.635963,24.840132,1
74.758133,21.696051,18.142164,69.611671,21.590412,21.796215,59.44392,22.03421,27.696928,1
64.755257,21.420332,17.070408,58.589458,21.561247,20.693384,55.521553,21.888723,21.883862,0
63.554237,22.631725,34.603481,62.381847,22.457483,36.350872,60.373871,22.940659,40.051861,1
66.342377,22.902588,35.417561,70.391045,22.842947,38.724678,63.793381,23.356382,42.326511,1
62.977123,21.14595,16.527603,59.226505,20.966846,21.107946,58.820518,21.436314,19.911781,0
59.402657,21.412521,19.168634,58.588322,21.273985,16.24605,48.28331,21.626486,20.447426,0
67.555466,21.529757,21.352695,63.971695,21.275337,21.70068,55.433739,21.649076,24.97035,0
66.307854,22.473631,25.14843,73.500168,22.43903,28.501133,73.520081,22.769764,29.255486,1
65.787712,23.05994,40.688831,63.048714,22.82114,42.971584,58.932812,23.514355,50.149036,1
62.088753,21.972507,25.201992,61.192692,21.877245,22.533524,54.830322,22.302731,29.389782,1
65.644524,20.144629,7.5859947,65.464119,20.085003,10.202722,60.794209,20.500023,10.068477,0
66.083092,19.846067,6.8446488,65.437592,19.851563,8.7224169,60.438168,20.13579,8.6236486,0
66.42363,18.222363,1.7606282,73.244614,18.227728,1.0307815,62.023643,19.039177,2.8254006,0
81.45034,19.261383,2.2091591,89.764603,18.990635,1.1072774,68.004433,19.388577,1.9518588,0
72.735138,22.317434,20.054094,77.559563,22.52828,20.545889,75.683098,22.756264,19.26441,1
62.599628,22.179321,26.759676,64.720627,22.047266,23.647783,56.802582,22.619289,35.76519,1
60.389771,21.049263,21.358397,61.545422,20.969009,23.879375,67.169601,21.444788,28.447554,0
61.43829,21.79516,20.695257,64.208931,21.82052,23.852736,68.500931,22.160772,26.890593,1
58.627052,21.193018,21.324646,62.208973,21.117537,24.266781,67.154778,21.622566,28.584793,0
70.998329,22.265799,24.525507,75.536568,22.597485,25.060959,75.148804,22.787794,23.775791,1
75.458092,16.68577,0.011415016,75.274696,16.730112,0.14396779,63.755051,16.902559,0.028892864,0
67.479897,22.539591,25.231674,69.616997,22.534451,29.876963,73.006111,22.782639,27.639099,1
69.968727,19.957916,7.9829888,69.304428,19.909998,9.554224,62.109459,20.14134,8.3787403,0
64.221451,22.035799,27.277308,66.75248,21.854326,32.297791,73.519943,22.331728,28.985247,1
63.893456,20.596867,12.611433,62.82972,20.581581,14.220687,55.923523,20.837776,13.931304,0
62.122002,17.654686,0.1522761,59.889999,17.338221,0.27050269,55.174,18.175171,0.64129972,0
32.1213,15.349386,10.853341,26.110287,16.065226,20.861952,29.985319,15.948369,18.324324,0
34.516987,15.164479,6.5635743,35.680927,15.919133,11.079594,40.216335,15.653045,3.4710457,0
36.181248,14.590306,5.2871046,29.480427,15.416146,12.014524,39.196011,15.084794,2.5234525,0
30.835407,15.052444,6.974144,26.366024,15.577428,16.958387,33.373127,15.149514,8.5952454,0
31.112806,14.232371,5.7523952,29.446447,15.009609,12.362295,38.349472,14.71629,2.8687508,0
30.908386,15.219604,10.420076,24.430807,15.686234,17.924603,28.145445,15.636885,18.103851,0
29.235487,13.960522,5.5366797,29.58411,14.684464,10.485065,35.163563,14.078803,1.9852136,0
33.523811,15.161592,7.3970423,27.973534,15.790487,14.990384,41.068417,15.494241,6.2003827,0
34.193707,15.623633,7.1330509,37.259518,16.288818,11.72103,44.959526,16.042013,3.5163026,0
35.936848,13.524576,2.487263,28.663019,14.313198,5.1855788,38.709663,13.902462,0.67574817,0
36.797901,15.857464,11.78352,37.495319,16.347095,14.25246,43.983749,16.266613,5.5830798,0
