prec_smooth1960,tavg_smooth1960,dday30C_smooth1960,prec_smooth1970,tavg_smooth1970,dday30C_smooth1970,prec_smooth1980,tavg_smooth1980,dday30C_smooth1980,prec_smooth1990,tavg_smooth1990,dday30C_smooth1990,prec_smooth2000,tavg_smooth2000,dday30C_smooth2000,Cluster
53.264099,17.537554,11.317457,55.894081,17.750652,15.397159,58.700249,17.587858,10.63213,57.823727,17.758448,16.946602,57.365761,17.832386,11.219897,3
60.096043,18.558466,12.890595,57.914227,18.709732,14.979204,58.887524,18.742577,15.003655,56.613834,18.69655,23.055868,59.067329,18.862791,13.710393,3
64.538368,18.441601,13.402884,52.947224,18.821129,23.810112,59.331928,18.857254,24.132729,56.69595,18.779387,22.461401,61.558136,19.045729,20.950953,3
63.186749,18.165346,11.389424,65.064522,17.965862,11.405436,62.884987,18.014097,11.574771,58.200207,18.030863,22.13855,61.094028,18.14941,12.335178,3
71.409904,18.563547,10.767212,61.577595,18.961466,18.102913,67.389938,19.038782,23.705639,57.809872,18.894739,23.085695,56.15559,19.002861,16.156189,3
53.907551,17.635956,12.730366,53.907421,18.02809,19.031136,57.362846,17.871302,14.130169,60.276176,17.949177,17.691919,57.539352,18.032665,14.277748,3
58.703278,18.682573,10.753575,66.87368,18.99122,14.306828,60.224796,18.686821,8.5229616,53.545074,18.856653,24.816372,65.271942,19.169447,15.457603,3
63.952332,18.078676,11.310544,54.647007,18.571854,21.213675,57.743298,18.654226,18.865856,57.716167,18.621756,19.410242,59.101887,18.657812,15.816252,3
50.847958,17.586988,18.591379,47.934662,17.721842,20.671425,50.851002,17.918316,17.860126,49.668556,17.838154,23.537302,48.959301,17.767128,14.856812,3
60.33321,17.974564,10.217832,59.333977,18.109856,10.68852,59.168686,18.025169,10.114454,57.900795,18.168751,19.798851,62.053589,18.256908,10.377227,3
63.287273,17.573767,8.762331,64.911835,17.559559,8.9649353,62.186497,17.672659,8.3426199,58.218918,17.835047,20.002838,62.963589,17.925049,8.8827524,3
72.343346,18.745617,13.76135,59.969906,19.121218,21.424814,69.429619,19.062443,25.60157,55.789257,19.116014,26.659649,55.93779,19.089485,19.622627,3
66.521957,18.474936,11.128014,62.088238,18.920935,18.48864,64.980209,18.923931,21.875998,56.90831,18.923346,23.73225,55.179028,18.942768,16.064083,3
64.884346,19.207682,18.740654,60.815502,19.512047,25.258549,71.03183,19.381475,22.653532,53.677166,19.580257,37.931465,60.728786,20.061338,29.668856,3
63.051659,19.07234,16.126276,60.986721,19.47555,23.217751,67.858543,19.435753,20.749018,57.478565,19.416849,33.23138,65.584373,19.514627,19.787706,3
62.761486,18.690756,13.900874,60.624359,18.995319,17.949684,63.38866,18.900915,18.145145,57.152046,19.009241,24.909441,60.399216,18.89502,13.622951,3
61.395294,18.726351,13.814348,63.954708,19.23358,20.334837,63.953957,19.316189,17.550375,53.368435,19.131319,30.805195,64.548454,19.236267,17.78764,3
67.080788,18.69544,12.397954,62.112373,19.045931,20.246862,68.167839,18.988674,22.881096,59.316502,18.889576,23.51343,62.648132,18.908117,15.148593,3
54.914227,17.712645,12.076244,56.848999,17.95471,14.862337,59.085026,17.932615,11.534394,57.214588,18.082251,19.36599,64.040497,17.951424,12.7544,3
55.752983,16.980696,7.9650149,58.129387,16.884432,8.9422894,65.594559,17.181805,7.9834309,60.107567,17.174017,13.394125,63.39748,17.245306,6.4717808,3
60.413151,16.426598,2.6616328,64.630783,16.60902,3.8767295,66.432304,16.690361,3.7606108,58.919437,16.968906,12.400732,70.944344,17.212568,5.1450243,3
53.675308,18.126123,15.363381,49.662193,18.475296,22.815985,49.025036,18.417034,20.459759,52.988201,18.657024,26.189169,55.668591,18.687998,17.049215,3
57.102764,16.879745,6.7901125,60.37291,17.001656,8.9030209,70.071396,17.279432,7.7912545,60.354858,17.121696,14.678176,66.549034,16.946432,4.3832808,3
53.510029,17.282381,8.8383255,58.864246,17.42625,11.274233,61.238857,17.403368,8.2986479,57.750793,17.521338,16.248775,66.282021,17.597584,8.6705713,3
73.979866,21.567333,48.766663,71.611832,21.584774,55.018322,55.735523,22.24634,95.966934,69.288834,21.340086,52.091911,61.816193,22.123745,73.386375,1
69.892357,21.051424,40.779247,72.566399,21.24094,47.019028,56.572857,21.800892,88.026459,62.42168,21.154329,52.570278,63.092602,22.04081,74.897774,1
71.51828,20.119755,31.194613,61.05965,20.578966,46.685219,65.037163,20.707886,56.950542,52.385616,20.915167,58.487587,65.444382,21.310047,59.272949,3
50.320507,21.960648,98.432602,45.691853,22.200237,115.68581,44.928505,22.573448,145.83618,46.972916,22.141001,105.43888,41.769646,22.624537,135.59978,2
52.321026,21.079756,75.129486,45.431503,21.36199,97.57058,41.959702,21.88871,126.32243,44.308605,21.431158,93.520592,44.122005,22.069031,123.47784,2
70.713799,21.692026,52.853142,69.07132,21.740902,58.924828,56.436295,22.252905,93.574112,67.771614,21.247704,54.647633,64.788979,22.082981,75.53611,1
73.225433,19.874809,27.157225,59.51498,20.354439,45.400078,64.926476,20.458511,54.758144,51.489166,20.465561,53.841045,64.661453,20.819876,50.666206,3
69.028542,21.211647,54.87859,59.829178,21.36824,73.338608,49.548882,22.171335,115.62668,53.202862,21.356915,68.203583,58.132263,22.052607,93.429504,1
68.766846,20.864891,47.36451,62.024971,21.187771,66.585129,49.974304,21.754358,104.98273,54.760117,20.973839,60.700203,59.633953,21.631712,82.038506,1
64.901581,21.741655,62.165031,56.782566,21.94171,79.660423,48.898724,22.642197,119.79337,58.820969,21.778471,68.243721,58.75592,22.554941,103.5676,1
71.448555,21.702118,45.124573,63.174801,21.965145,60.307091,54.46928,22.285313,86.273827,65.823975,21.359659,53.260895,68.68293,22.239534,73.500298,1
35.774956,18.673107,59.240379,31.452341,18.635809,55.333221,40.86108,18.912008,64.932961,41.24184,18.739405,49.984165,30.978951,19.263672,79.832214,0
45.511181,21.421375,94.294792,41.292259,21.320395,100.96463,40.510746,21.69248,127.12238,40.093456,21.251352,92.674355,37.008694,21.97102,129.72363,2
60.975525,20.77923,57.315628,59.212845,21.015285,70.2062,52.699257,21.242847,91.589531,48.967495,21.350405,79.09729,50.044601,21.940691,102.94646,1
56.469131,20.557926,57.60276,54.829224,20.66655,67.015236,52.401485,20.639793,79.425003,46.296322,20.856014,71.400856,44.765999,21.505108,97.899071,1
74.04319,20.786974,36.690022,73.340431,20.905027,46.366425,55.741512,21.562292,85.614235,62.055897,20.822485,46.754471,59.476345,21.572262,66.553513,1
47.961399,21.864218,102.49629,43.603157,21.864401,110.43211,44.212826,22.024683,127.60485,43.805317,21.740646,93.213333,37.392002,22.610209,131.30511,2
66.37886,21.954428,68.37616,61.647259,22.059069,87.229126,49.376362,22.814974,128.85672,52.628166,21.990301,77.265297,57.829376,22.665333,110.97187,1
75.236778,21.808601,51.543259,67.519333,22.003038,64.661514,56.373695,22.361177,93.162003,70.174194,21.256392,52.388378,67.80677,22.133541,73.431427,1
40.669601,19.213905,60.798031,40.386635,19.292534,67.916893,38.700645,19.645645,79.708946,39.317352,19.3906,62.761093,34.813629,19.848566,91.027031,0
65.714142,20.975506,58.242172,57.785046,21.11541,75.229088,52.327705,21.456577,101.42813,48.589687,21.432369,83.289467,51.346077,22.121418,109.42783,1
73.107552,20.043257,26.536345,58.982292,20.440683,40.247974,66.456154,20.44829,47.699158,52.667366,20.611568,49.821583,64.434845,20.91638,45.554176,3
65.774429,20.37673,30.776682,67.501015,20.601847,37.814011,60.380093,21.009611,59.177605,53.664646,20.856524,49.196739,62.711044,21.646191,64.328453,3
47.929153,21.168894,81.198845,41.674274,21.199427,97.101471,40.831722,21.526556,112.33139,42.921024,21.043755,83.423416,39.831947,21.760212,117.83762,2
70.115349,21.432556,51.682392,61.764912,21.603489,68.862411,47.782394,22.325565,111.28504,59.695824,21.517782,62.81234,62.654503,22.069437,88.488983,1
53.731056,20.143095,62.165653,45.368015,20.186594,77.279869,37.219021,20.694366,102.47356,41.735104,20.655289,92.083633,42.892929,21.164213,114.29556,2
53.86573,20.874632,65.898994,47.808475,21.050873,86.471588,44.440311,21.379107,107.90849,45.201958,21.13776,80.618057,46.830513,21.596508,104.41532,1
39.350769,20.355312,79.9888,39.635761,20.339191,86.399193,33.864971,20.701256,108.41299,38.569752,20.11236,70.236,31.110508,20.624172,100.78888,2
44.95808,20.995506,79.79512,41.903191,21.027477,89.83979,39.7528,21.535168,118.74431,39.124741,20.874977,80.693413,36.148991,21.482344,111.58919,2
68.933411,20.623442,35.610107,68.894928,20.803135,42.091427,58.030354,21.320475,71.685944,56.025455,20.972591,52.197639,60.34623,21.90457,73.273773,1
65.996704,20.792772,52.819485,60.255577,21.040527,68.147552,53.064255,21.381433,97.978439,51.094666,21.197449,73.985901,55.914757,21.804813,94.964874,1
44.766483,19.525959,58.667484,42.340824,19.660162,73.222244,35.66011,20.061575,89.055984,40.725174,19.790625,68.357643,37.130428,20.246405,95.638893,0
47.896626,19.619104,57.079411,43.104321,19.704653,69.924789,37.524738,20.081766,88.316086,40.225548,20.08213,76.647705,37.731407,20.535698,101.99303,0
36.120346,20.917044,96.888069,36.771923,20.718592,91.738998,30.384319,20.998806,118.81676,38.815929,20.473036,75.284309,28.277159,20.834322,107.75957,2
44.309513,20.831116,82.104866,41.960026,20.747473,88.757538,37.109783,21.081476,116.91127,39.68964,20.468197,72.970329,33.918041,20.92049,106.23162,2
33.847485,19.083303,67.330498,34.657364,19.035404,64.218155,33.436695,19.299314,80.970512,35.546097,18.849714,53.719894,28.618601,19.399786,88.305893,0
74.47126,21.194565,48.225174,67.748192,21.341413,62.432026,49.959209,22.176334,108.47387,59.15797,21.325808,59.1092,61.099976,21.730839,79.811371,1
32.604282,19.974138,89.021652,32.942505,19.778473,78.399162,30.699692,20.154671,103.00474,35.314415,19.72356,69.308899,28.307753,20.031796,94.43985,2
54.614017,22.029633,87.388702,53.06966,22.284748,108.42406,46.487427,22.892231,149.52286,47.673702,22.334648,106.04166,47.120823,22.792645,134.73997,2
65.722549,21.373079,64.978905,54.913128,21.53866,85.805664,46.375362,22.345526,131.36714,51.375404,21.645098,84.087952,51.325489,22.215168,106.76965,1
40.8601,21.02018,89.281578,39.234783,20.851162,90.961502,31.659286,21.065937,119.89974,39.399872,20.585732,70.864098,29.301138,20.874968,104.55129,2
45.356686,20.909483,79.473412,40.919052,20.979898,93.373428,37.516891,21.43524,119.41232,38.522091,20.742352,83.904167,36.756008,21.422504,116.28065,2
68.706078,20.100035,32.884506,64.229759,20.544674,47.582554,62.518486,20.758167,61.034451,52.620415,20.722162,55.659779,65.264771,21.240303,62.529671,3
66.536194,20.34094,33.93597,65.720268,20.66609,44.96719,64.076981,20.928978,59.738071,53.597359,20.927549,55.27681,65.668846,21.566635,66.14489,3
56.310802,19.952181,52.936584,50.172874,20.005245,60.556095,49.114201,19.906487,68.01976,47.367565,20.006958,58.881649,42.768047,20.624804,83.345612,3
70.019157,20.3605,30.070137,67.118736,20.5823,34.775242,61.661438,20.888288,53.211418,57.502457,20.803205,45.393192,68.459114,21.572151,57.50145,3
36.109196,20.19451,85.92997,37.445259,20.102772,84.439789,32.680607,20.421371,104.03973,38.549358,19.91851,68.203262,29.515566,20.36825,100.63168,2
54.813549,21.645878,80.999451,50.436016,21.851763,98.87706,42.230747,22.592228,148.60606,48.378178,22.07546,102.54984,45.272488,22.3943,124.54364,2
46.399883,21.374258,89.69342,44.403461,21.260302,96.459106,42.27813,21.733154,114.62059,43.465019,21.196722,85.056442,39.693527,21.573866,109.61922,2
73.990128,21.945946,57.963745,66.389313,22.318335,78.668846,52.967651,22.304708,98.833786,63.477909,21.360382,54.950535,68.423813,22.248268,83.797623,1
40.765472,19.998215,73.498573,41.724979,20.139973,89.426704,33.265903,20.449562,99.317383,39.363785,19.790562,72.665207,33.940876,20.554132,106.2754,2
66.54705,20.584703,33.53096,65.191757,20.870678,43.056679,62.20005,21.104355,57.530178,54.104683,21.10923,53.988419,68.769974,21.71063,61.768066,3
53.932953,20.701599,71.619293,50.180534,20.851341,87.679947,45.61758,20.952612,105.175,47.798058,21.103693,91.809944,46.963402,21.493866,118.32227,1
66.505112,21.138639,44.643105,71.975716,21.340118,50.538574,57.381153,21.868437,88.75032,62.438526,20.869335,47.675087,63.763241,21.735411,66.336639,1
35.929676,19.460197,71.21962,36.338268,19.567217,74.916573,35.029331,19.857599,85.473328,37.613945,19.394218,60.03632,31.406553,19.830359,87.686089,0
72.523865,20.535114,33.873306,69.235695,20.775766,46.393597,53.008362,21.316309,80.903542,57.382442,20.717461,48.491379,59.175358,21.404396,66.184891,3
60.809353,21.052021,60.435696,53.223804,21.223127,81.10228,46.249748,21.787952,112.29247,50.669037,21.3573,79.129364,51.449898,21.862463,101.54728,1
68.532761,20.958265,52.973667,59.724621,21.141954,74.499352,47.881596,21.807173,110.01663,52.090935,21.141088,70.192131,54.532539,21.795717,93.226364,1
67.338646,19.94022,37.398731,56.255569,20.348726,52.983425,61.277695,20.500013,62.910866,54.176109,20.221876,53.389439,60.19878,20.77282,63.347206,3
44.336594,21.462061,94.055763,39.139606,21.346937,99.858284,36.874905,21.672136,131.99547,39.431793,21.031925,85.676651,35.013657,21.576578,124.5323,2
71.003342,20.558378,33.444237,69.693504,20.740837,38.109608,62.308784,21.137598,63.189075,60.098568,20.838133,46.144154,64.132729,21.660778,61.427574,3
54.980999,20.400797,69.277229,47.244488,20.606892,82.40448,48.157642,20.461372,90.28994,48.539993,20.746939,82.260681,43.187984,21.284142,108.46304,1
71.650948,21.76861,58.468578,63.905701,22.021286,74.26104,52.275383,22.36997,104.70187,62.235825,21.607506,60.286934,65.121536,22.452673,92.05674,1
68.686943,20.563223,42.889179,61.114136,20.755661,58.623997,53.117992,21.268923,94.155075,52.621979,20.709291,60.226616,58.431538,21.354866,79.389816,1
34.634216,20.683872,91.226578,34.948624,20.558264,85.761505,30.168482,20.757221,105.31408,37.372898,20.212774,71.003098,28.626909,20.900372,108.39184,2
72.778465,19.893066,31.876259,58.962593,20.441555,51.077259,62.182041,20.528006,60.208298,51.543961,20.289881,51.329586,65.669487,20.731939,54.297722,3
76.630196,21.740074,53.885811,69.614647,21.827309,63.495762,53.341003,22.196217,93.90274,67.6474,21.249529,52.576843,61.865498,22.075285,75.669785,1
46.724659,20.619125,74.922615,42.31889,20.5159,85.544029,35.371933,20.989361,109.11736,39.944176,20.458408,89.906311,38.809525,21.01663,118.71659,2
43.293686,19.259409,55.822086,44.157085,19.280128,64.449211,40.540974,19.598413,77.770462,39.236893,19.645947,68.728554,36.946793,20.145411,94.432007,0
68.344131,20.46583,34.733803,67.718628,20.707279,43.33728,55.653793,21.157421,71.65757,54.617928,20.796827,51.004391,58.495659,21.617224,69.06469,3
55.47171,20.306261,66.180336,47.721676,20.362076,83.214149,43.777256,20.540445,95.328255,47.176056,20.506937,86.659401,42.069515,20.968069,111.99726,1
55.11657,20.890936,68.094727,52.950577,21.111019,86.793907,49.31657,21.177162,101.5525,46.904839,21.511465,95.508522,46.986946,22.152153,127.27702,1
50.405624,20.955406,72.14904,43.675858,21.078514,89.037239,40.230801,21.600504,115.89914,42.067501,21.085159,88.245956,42.37302,21.753922,118.01463,2
46.678967,19.635344,57.837452,46.758671,19.667061,70.578705,43.378101,19.879997,80.271812,42.341576,19.997105,75.780312,39.701126,20.47744,100.19471,3
67.873741,20.288906,39.170052,62.972675,20.632662,51.869011,57.794338,20.907206,69.789124,53.569168,20.775314,59.979126,62.361935,21.39073,74.340408,3
48.116795,21.46476,84.452469,43.954094,21.529982,96.747749,40.725361,21.958183,124.19379,45.06126,21.545795,91.48819,39.916904,22.050079,116.05547,2
39.714931,18.959076,62.793922,36.874428,18.955616,61.353489,41.648403,19.250328,71.410408,42.999432,18.811378,53.289371,33.406754,19.389847,84.013626,0
56.797657,21.305418,70.135475,46.899792,21.509546,89.601494,44.032661,22.250097,133.34641,49.642746,21.676416,90.076103,47.310089,22.088367,111.79431,1
57.877724,20.183397,50.370293,56.510632,20.025377,52.738464,52.353054,20.087154,64.754227,46.292389,20.073666,55.797142,45.625698,20.847639,78.98259,3
54.604904,21.1189,68.052612,44.473873,21.334736,88.835396,45.470993,21.789715,115.72562,47.867981,21.488867,84.444717,47.874577,21.928566,108.5172,1
64.653946,20.425392,46.930367,59.607559,20.73584,59.890644,54.350399,21.057707,81.118408,52.512192,20.932135,67.603172,54.754772,21.505756,86.488197,1
52.827682,19.969923,61.465839,46.756512,20.012758,75.37191,38.927711,20.341841,94.349022,43.468975,20.28092,82.525291,40.416206,20.780142,105.59069,3
52.938385,20.718088,74.200165,45.169987,20.702707,87.63887,39.094284,21.181314,115.24779,42.553219,20.835493,97.395531,43.338543,21.386679,123.62276,2
54.999359,20.634974,68.070396,50.372898,20.77689,84.51873,41.301189,21.204891,107.89852,46.355778,21.026987,90.255745,42.623589,21.51536,113.2178,1
58.76738,20.976068,60.366245,53.48167,21.140421,81.214493,47.933426,21.453678,101.53364,47.735931,21.461462,84.589005,48.21579,22.056639,112.06277,1
35.610558,19.717672,70.590958,37.953003,19.738672,76.207657,32.516056,20.196449,94.319794,37.522587,19.494881,65.2444,29.909981,20.107962,95.810509,0
63.480961,21.622507,69.130981,55.173512,21.700056,89.507271,44.206612,22.559353,139.52271,48.93541,21.945141,95.067673,51.418335,22.46979,116.60016,1
42.089878,21.376842,94.235252,37.985104,21.233334,96.263397,32.482853,21.426847,123.11486,40.65115,20.913557,79.635559,30.484467,21.424606,118.90646,2
63.152924,20.441311,35.146667,64.06353,20.715488,43.912289,58.902172,21.050058,63.514202,53.04789,20.926228,55.185284,61.45808,21.721346,74.329292,3
43.510494,19.457951,62.126457,40.125938,19.697617,74.181694,37.463722,20.080383,89.444771,39.764549,19.730209,66.358177,35.077477,19.986502,88.735153,0
34.46199,18.479641,58.540279,32.857952,18.560074,53.495426,41.426476,18.714758,60.959927,41.070168,18.631184,46.892456,31.833658,19.004536,70.436852,0
52.0219,20.075306,62.114643,47.792126,20.188063,73.418121,46.34557,20.278101,80.441254,45.120476,20.363337,72.884789,41.284462,20.823133,96.520416,3
49.366436,21.296015,78.087006,42.192177,21.496969,97.127403,40.140846,21.985319,125.53078,43.866337,21.712469,97.647942,42.531826,22.242218,124.82968,2
32.91988,20.661339,97.940956,33.685711,20.492001,89.610008,29.034914,20.786932,114.00742,36.087826,20.26734,76.7174,27.587994,20.772936,109.13969,2
37.468197,21.037739,93.017769,37.951092,20.960987,91.865364,30.795557,21.210325,115.10718,40.517601,20.553717,73.642334,27.772612,21.343998,118.78265,2
60.63192,22.069836,82.212753,59.77874,22.200563,101.97548,46.944527,22.896399,145.69864,47.199444,22.203894,97.512932,52.565575,22.80695,131.80771,1
38.120636,19.0179,62.686474,36.977718,19.123089,63.794136,39.529346,19.378927,73.627563,40.457672,18.978004,53.618359,33.355385,19.432753,80.688812,0
48.303223,19.811951,58.000084,43.761024,19.813671,72.145416,35.39711,20.157932,90.928703,40.24691,20.256199,84.44754,40.595566,20.829458,111.83189,3
66.322815,20.386721,37.304523,63.488785,20.6672,48.385582,55.407211,21.041412,73.323212,54.441216,20.738785,55.824871,61.263714,21.436981,71.894592,3
35.52166,19.213634,74.045204,35.05938,19.235842,69.94989,37.10828,19.479271,79.635689,37.62236,19.206139,54.246998,31.856756,19.478512,81.757408,0
62.893864,20.259848,48.025036,56.02079,20.42119,59.270027,56.102741,20.652048,71.396751,51.529068,20.535048,63.292088,52.484734,21.259283,83.30587,3
34.281364,19.474161,71.597275,35.935787,19.534883,75.7575,33.44976,19.782013,86.357964,36.400391,19.188538,56.79039,29.461399,19.71867,89.002029,0
75.052498,21.582449,55.747948,69.072746,21.693298,67.147057,50.544567,22.253145,104.15278,65.488266,21.440262,59.49807,60.75769,22.088968,84.358917,1
76.738441,21.275946,45.66584,73.266411,21.342888,54.807816,54.427223,22.081156,96.76973,67.27018,21.185892,51.416306,61.698139,21.786352,70.923859,1
66.654144,20.829996,33.435825,65.040649,21.037271,41.047173,61.153503,21.270092,55.353207,54.782017,21.067312,48.924953,71.624916,21.70731,57.472916,3
64.953247,20.457928,20.030315,71.561493,20.769566,22.597553,72.240402,20.640734,24.476784,61.410061,20.56138,26.005281,60.405613,21.242266,29.171017,3
58.71999,21.192059,30.994617,69.196777,21.326546,27.752092,71.359749,21.130117,29.938538,57.704453,21.09552,34.421185,62.083443,21.828835,36.070621,3
65.815025,20.083319,16.154392,67.6483,20.133982,14.737194,67.234238,20.046825,16.760559,59.41925,20.009804,21.746338,59.625523,20.760105,26.426794,3
65.86676,21.742395,35.015488,63.115948,21.958174,38.023029,63.189827,22.005138,50.594376,52.86314,21.806702,53.391178,62.677666,22.340969,49.769165,1
60.882324,20.799513,26.638756,69.73317,21.030083,27.109518,73.528641,20.888338,29.701889,59.28788,20.92783,36.396004,59.02737,21.762604,42.268448,3
66.114029,19.875765,12.901748,67.792328,19.915897,10.511491,67.227715,19.719845,12.084793,62.929756,19.707911,20.278736,60.862434,20.571085,24.821991,3
62.939014,18.986759,5.9710002,65.345352,18.944714,7.8073974,66.251862,18.979458,10.577958,66.742577,19.187296,9.5575523,63.020718,19.829584,11.544537,3
55.134357,19.893925,17.655178,60.061317,19.930967,16.131474,63.056782,19.564636,13.448797,60.035938,19.760456,22.842876,61.609001,20.333525,21.061222,3
65.92263,19.969118,14.065444,67.702774,20.00802,11.737919,66.579468,19.799709,12.136583,61.249779,19.829433,20.164507,60.678974,20.579502,23.431679,3
61.107079,19.893124,14.935974,61.376236,19.695541,13.23067,60.824718,19.620934,13.100629,57.921478,19.667791,26.016834,58.20092,20.46184,28.267237,3
68.114815,19.97204,15.003327,68.66404,20.236898,16.276747,70.822937,20.010294,16.996309,62.092232,20.077892,19.941172,57.373211,20.961681,28.299622,3
61.402184,19.608681,11.315025,64.612259,19.576611,10.139813,65.849922,19.143732,9.0040417,61.23502,19.26103,17.217554,61.501556,20.074272,19.130583,3
60.47958,20.452818,22.684635,62.534691,20.573551,23.847593,75.066757,20.453691,24.25139,56.511169,20.407991,28.101442,59.972828,21.115765,29.317587,3
63.432495,20.586611,28.023979,66.678062,20.761045,27.897049,69.446762,20.678333,28.437996,56.978016,20.647856,32.369102,59.229641,21.430475,36.734215,3
62.399563,20.669352,25.659483,62.315979,20.95056,31.83197,76.572502,20.813576,31.450754,56.51012,20.71978,35.249104,60.335964,21.498116,39.638851,3
65.23777,21.249798,30.752541,60.89843,21.572317,33.996586,66.237976,21.596252,44.276802,50.879875,21.431814,40.03207,59.552738,22.132582,44.666725,3
63.39352,21.74308,38.613071,66.751045,21.925058,37.611042,68.4711,22.079666,54.340233,55.942039,21.927109,43.92831,66.684143,22.49799,47.042442,1
58.229565,20.065439,17.942957,62.091667,20.043129,16.060804,63.366474,19.58601,12.390272,60.107685,19.737387,21.988544,61.921356,20.36623,22.687992,3
66.47924,21.6,35.32682,65.933044,21.806034,38.373699,64.733414,21.901087,53.465244,55.113647,21.713488,51.423286,64.89061,22.341507,52.703106,1
56.901405,20.004919,20.283571,61.695538,20.099792,18.472343,67.702248,19.982502,19.119225,63.678963,20.004152,26.553373,62.882938,20.659931,26.573051,3
61.139614,19.309883,13.676398,61.753918,19.029228,11.586681,62.017345,18.945957,13.358603,57.906639,18.850887,24.053791,57.774464,19.960775,31.812195,3
67.69767,19.968655,13.814529,71.331169,20.258362,15.624322,71.975357,20.155697,17.456266,62.649944,20.074879,19.873228,61.658592,20.705528,21.291512,3
60.97097,21.212576,28.845507,60.675289,21.530029,35.756046,70.928482,21.387075,40.68647,52.816425,21.241732,37.537621,61.65131,22.007425,44.788448,3
66.053986,20.12199,13.44171,67.843788,20.157099,10.846426,67.033417,19.988365,12.049878,61.281441,19.96155,19.017502,59.933273,20.691059,23.08642,3
65.641319,19.270325,7.9131079,66.080421,19.285713,8.1461039,64.059326,19.254417,10.661282,64.25251,19.118296,11.933538,62.402782,19.837547,13.978065,3
64.720886,20.063751,12.863356,70.599884,20.470451,15.209456,70.634361,20.41151,18.611696,62.7174,20.29372,19.49095,63.965275,20.856939,17.833197,3
68.103897,21.115717,27.885077,61.984413,21.412952,30.196728,62.509136,21.434879,40.731613,50.312416,21.225422,35.67976,57.615253,21.891296,37.776497,3
63.650375,20.481239,26.069344,70.394913,20.789268,25.06707,70.830696,20.690861,27.183424,61.497372,20.539116,27.760227,61.705479,21.113445,27.52697,3
63.272331,20.75421,27.686241,61.245518,20.972479,30.148905,68.704422,20.938967,35.905327,53.689594,20.868176,33.284534,59.8778,21.568132,35.246124,3
62.261791,20.526669,28.270096,66.90831,20.765409,32.231529,76.931488,20.652615,32.548679,58.88406,20.60564,39.336956,60.241634,21.438393,44.138355,3
62.957554,19.306559,14.4884,63.571224,19.11478,12.266654,61.855743,18.975298,13.004597,60.878418,18.856148,23.001377,60.209873,20.060093,31.398294,3
66.115753,19.854942,15.27923,65.914055,19.816139,13.114573,65.266731,19.702602,15.135621,61.935932,19.700464,20.926111,59.81089,20.549467,24.300245,3
65.204094,20.1441,14.257998,67.165504,20.117785,11.744277,65.277405,20.001564,12.401086,59.765717,20.065044,21.006592,59.741371,20.757818,23.965322,3
64.142311,19.634712,10.267033,65.76078,19.602921,8.3101616,66.212677,19.48143,9.9890223,61.354626,19.443071,18.021601,59.550774,20.340977,20.410719,3
64.665741,19.979877,16.898438,65.780663,19.962706,14.56158,66.594421,19.831413,15.569226,59.89695,19.836906,21.822371,60.719143,20.494659,24.718767,3
63.235806,21.723982,39.013184,68.211372,22.038654,43.565369,62.421978,22.035835,59.773548,56.826889,21.733805,53.041046,63.936409,22.597162,59.54694,1
56.222824,19.879848,18.605225,61.333569,19.893011,16.176256,66.394638,19.717588,16.121695,62.443153,19.802774,24.138527,62.284786,20.429768,23.367182,3
67.276276,20.047052,14.414789,68.083832,20.241903,14.17351,69.284515,20.058989,16.2033,61.87878,20.040018,19.351377,58.942017,20.868633,25.085388,3
57.613544,19.785309,15.231159,61.990059,19.810942,13.771846,65.160027,19.612677,13.30448,60.362705,19.746847,21.593859,59.637936,20.523642,22.632715,3
64.992393,21.606976,37.932465,65.888718,21.807991,40.17017,65.180199,21.892647,54.736259,54.914097,21.743237,48.156555,64.30027,22.420349,52.70063,1
63.355804,20.364853,24.115854,64.839149,20.565372,29.134201,79.692535,20.333719,26.080902,58.007313,20.184862,28.931705,61.691132,20.993402,31.33486,3
66.097687,20.667234,25.959333,71.77906,21.056856,33.379044,75.458664,20.876972,32.962261,61.544281,20.626293,30.438221,59.800632,21.39249,36.753773,3
59.553104,19.517466,13.773817,60.169483,19.324667,11.635051,61.537262,19.253811,12.629095,55.800751,19.09968,23.222578,56.256618,20.227411,30.478806,3
62.703724,20.643461,24.856865,63.368793,20.840668,26.305351,73.806725,20.688761,28.804371,57.730892,20.695614,29.006519,61.689869,21.448172,30.715588,3
63.767464,20.333334,21.733282,66.57486,20.594522,26.024019,75.241516,20.43108,24.975224,57.382286,20.27354,25.977686,59.645561,21.084112,29.019823,3
60.849987,18.716366,5.1484942,64.539764,18.867113,8.2302303,65.485435,18.947735,9.3749094,65.838676,18.905237,9.1628189,60.623154,19.385592,11.054809,3
62.316586,19.748579,15.534901,64.322678,19.788074,13.254639,64.498596,19.516342,12.890451,59.596634,19.603327,21.012955,57.914177,20.38611,24.06296,3
63.933094,20.497858,23.187319,69.075485,20.865944,29.645756,76.961098,20.700949,29.640451,60.023136,20.497988,30.302761,59.894585,21.380072,36.777386,3
64.076538,21.052303,30.675869,60.764301,21.370394,34.124203,61.477024,21.331034,42.973068,50.002029,21.163971,36.420937,56.575657,21.935764,40.639359,3
60.288345,19.786606,19.398111,64.181923,19.787451,16.148407,69.067131,19.742914,18.626795,62.719494,19.740612,23.942034,62.150772,20.390604,24.783215,3
