prec_smooth1960,tavg_smooth1960,dday32C_smooth1960,prec_smooth1970,tavg_smooth1970,dday32C_smooth1970,prec_smooth1980,tavg_smooth1980,dday32C_smooth1980,prec_smooth1990,tavg_smooth1990,dday32C_smooth1990,prec_smooth2000,tavg_smooth2000,dday32C_smooth2000,Cluster
64.923004,19.06138,5.3344269,50.095501,19.360353,11.46342,57.371109,19.307154,14.586798,50.09108,19.241135,13.675741,57.547104,19.72773,13.383844,0
61.051189,19.040751,7.1463518,51.289001,19.251802,12.437388,53.939018,19.381428,16.396515,46.500668,19.337799,15.930799,52.644146,19.748539,14.633018,0
28.049927,16.480682,12.406133,27.943073,16.316973,9.3940001,29.830336,16.963196,12.204897,27.449642,17.090807,16.224693,23.511736,17.419384,19.911955,0
56.771679,18.85318,6.2181296,49.670219,19.558893,18.617182,52.455036,19.49437,16.978949,46.884789,19.564785,20.497705,51.58633,19.966345,17.226578,0
37.931652,16.25588,14.599731,35.371674,16.190027,10.122963,37.465729,16.67037,12.140357,29.953526,16.558681,14.501998,33.504745,16.675562,14.293516,0
50.798088,18.197439,10.498727,44.475201,18.267063,12.54241,44.380337,18.318441,12.869298,42.775898,18.144777,12.156277,44.365143,18.769981,13.251975,0
28.833561,15.816708,10.189049,29.184708,15.639503,7.4179902,29.99328,16.110422,9.2771492,27.94928,16.433659,13.41151,24.918343,16.599541,14.456635,0
52.768749,18.069016,6.2218652,49.995621,18.530993,12.697407,46.88026,18.743397,14.460413,47.332127,18.606773,13.663301,51.380371,18.667255,8.0389452,0
56.800014,19.675322,16.384167,52.584949,19.664572,18.764669,50.10339,19.970118,28.070406,47.842415,19.505486,21.52738,48.513985,20.282145,28.304796,0
44.858772,17.1786,12.278805,38.042667,17.33156,12.524154,39.873138,17.511696,14.191743,38.346588,17.450914,14.353924,38.717972,17.63611,17.541712,0
53.320015,17.94705,6.6019292,49.137814,18.346144,10.571312,46.656025,18.426271,10.843766,49.13121,18.87678,16.677561,54.323421,18.929144,7.3053026,0
46.998516,17.669048,8.0417213,38.061401,17.794382,9.7126818,42.12748,17.989281,11.100277,40.807629,17.837227,10.955735,44.099995,18.360973,11.236273,0
61.072792,18.828627,3.1090393,52.47958,19.067488,7.9154959,52.049957,19.122332,11.079707,49.15369,19.197134,10.946004,57.796043,19.512751,9.2965612,0
51.045006,17.749704,5.9395947,48.915939,18.182795,10.666132,45.733646,18.367168,11.742567,45.811325,18.462288,13.343665,49.277401,18.537693,6.6286006,0
53.796429,19.053862,13.248075,49.893959,19.028704,15.883238,50.290543,19.134085,20.979109,45.077957,19.063656,17.419964,44.177013,19.537645,22.50839,0
48.802464,17.937149,9.9233332,41.411289,18.067404,11.319633,42.835667,18.279278,13.363689,42.152386,18.05019,12.374834,47.686119,18.293192,10.823925,0
54.321339,19.013409,10.984075,49.894291,19.539541,19.006927,50.76099,19.6488,20.861717,50.047176,19.414951,18.501986,47.720695,19.860077,17.073614,0
54.452095,14.942526,0.18989152,52.371422,14.85009,0.19596283,50.598007,14.836596,0.28756818,60.792477,15.120872,0.92367381,55.981812,15.484268,0.98284155,0
55.354965,14.185721,0.11013054,53.400387,13.936802,0.1074046,55.258354,14.00162,0.11746669,64.397224,14.415604,0.43488717,61.462727,14.898956,0.6943267,0
52.248165,15.111358,0.20822164,52.09716,15.089714,0.2705926,50.758682,14.942446,0.18063609,62.125687,15.142683,0.71424168,56.393589,15.64588,1.1304479,0
53.16798,12.875499,0.058503464,53.495598,12.378297,0.006369203,54.569778,12.54677,0.019656228,60.398941,12.916894,0.082575083,58.484367,13.35984,0.051532499,0
46.278255,14.291652,0.083092123,48.689766,14.053082,0.034014646,47.103012,14.205943,0.065827928,56.012886,14.407071,0.44962683,50.602589,14.853391,0.32700536,0
56.975479,15.606058,0.48573259,52.171761,15.632686,0.75205177,55.734913,15.525031,0.48619187,66.82785,15.766562,1.1709416,54.840485,16.141069,1.8728285,0
54.076004,15.1938,0.30047548,52.659294,15.058794,0.33194667,50.914185,14.985841,0.37901744,61.537098,15.234325,0.87981045,55.430977,15.608996,1.3232332,0
56.94302,15.925671,0.4228656,50.986603,15.968062,0.82215685,51.802479,15.712774,0.73326015,63.120384,15.955699,1.0916659,55.270535,16.512745,2.5635054,0
55.176361,15.556517,0.49954537,48.114941,15.742103,0.99453795,49.778522,15.506595,1.0363339,61.270954,15.859817,1.382937,53.595867,16.461607,3.0221174,0
50.996517,14.836061,0.12334513,51.660408,14.823413,0.13835856,48.618443,14.835183,0.11171122,59.256119,15.06476,0.62829286,53.726791,15.510214,0.70298576,0
65.329376,19.228935,2.2916119,58.797409,19.208839,3.4796057,60.091187,19.260788,3.6536853,62.79871,19.228935,6.3868837,54.286278,19.794685,8.7692642,0
67.759331,19.022081,2.5694079,62.694565,19.056387,3.3580065,64.916794,19.245121,4.312727,69.739494,19.195484,8.1088181,59.389946,19.757624,11.135369,0
67.230637,19.179636,2.7713859,59.78363,19.192011,3.9741507,61.637028,19.332861,4.5084305,65.927116,19.248787,7.9034419,55.943981,19.878345,10.405564,0
62.118282,19.400949,1.887621,53.590508,19.295708,3.1697836,56.505909,19.028507,2.120857,59.522728,19.374289,4.3022499,53.974247,19.959219,8.9115944,0
60.532124,19.55632,2.0440567,59.020283,19.593731,3.2446375,57.504765,19.639345,3.3756859,62.360355,19.68742,6.7814174,53.740223,20.013018,7.4099073,0
64.610168,19.61462,2.4966218,60.651737,19.72706,3.5095935,60.491596,19.926329,4.8513293,64.996208,19.871237,8.7986364,55.754921,20.298733,9.6088667,0
63.562473,18.139637,1.4419198,67.845444,17.857187,1.4919368,64.818443,17.921019,2.6296122,70.598137,17.917206,4.0958571,62.834171,18.259403,6.7104621,0
64.805519,18.783772,1.7627307,67.202766,18.684591,1.8393534,66.583389,18.757952,3.0092661,71.396767,18.703112,5.2703624,63.424374,19.116455,8.1021938,0
64.685112,18.719168,1.5550977,66.70237,18.63785,1.6080086,65.834175,18.628254,2.755481,70.173035,18.618776,4.8391128,62.569916,19.117363,8.1682558,0
65.887085,18.697416,1.3122021,64.193855,18.739855,1.5419561,64.500259,18.796967,2.7296984,69.50193,18.789751,4.8342361,60.727844,19.304447,8.0247183,0
66.514641,17.13932,0.50828421,73.156685,16.331013,0.32371587,67.514923,16.216696,0.59009582,73.328804,16.353065,1.7156725,61.923687,17.217815,2.8238778,0
67.01136,18.781492,1.7423934,63.363098,18.81595,2.2895949,64.776642,18.937222,3.4230373,69.404572,18.898603,5.9116979,59.801365,19.431871,8.2260084,0
62.187813,19.596758,2.4127517,59.435062,19.689224,3.4532979,59.348202,19.84527,4.5565257,63.926437,19.829082,8.3187609,54.745205,20.239655,9.6289692,0
62.1824,18.372326,1.8260885,68.146233,17.983923,1.6898159,63.916767,17.915192,2.6699631,70.065331,17.977695,4.4562464,62.172516,18.508184,7.1217256,0
60.38118,16.917067,0.37563989,64.823723,16.669546,0.37757066,60.157013,16.517841,0.55082434,63.159424,16.8951,1.774017,59.561005,17.264769,3.2804999,0
63.677296,17.472811,0.7277993,66.123177,17.163942,0.6898306,63.330597,17.179461,1.4494816,67.486389,17.324739,2.6108766,60.061859,17.6826,4.4453516,0
49.82542,15.939425,0.38406193,52.085693,15.389701,0.3131806,51.134819,15.481136,0.39959383,52.81731,15.493481,0.90238017,58.935146,16.08242,0.7201997,0
53.021748,14.682603,0.063972503,52.931423,14.648964,0.010792363,51.323406,14.093266,0.036378685,57.114769,14.487573,0.53336763,56.700382,14.911316,0.23518264,0
56.310623,15.610224,0.042884808,53.077015,15.376734,0.007776246,48.577805,15.41463,0.029188542,54.770077,15.470855,0.50080979,56.1917,15.92325,0.3100259,0
56.893993,14.816838,0.036518276,58.749775,14.799717,0.006316694,55.777546,14.130213,0.01445608,62.242767,14.605206,0.55066431,58.727585,15.115365,0.085001796,0
49.031422,16.157587,0.12781605,54.119621,15.983461,0.052028242,49.737972,15.85413,0.12544855,55.295345,16.158659,0.81159967,53.10146,16.643209,0.59759587,0
57.081226,16.071253,0.095206991,61.077736,15.643143,0.021856479,58.85112,15.394399,0.026183955,62.763988,15.944451,0.88945073,58.501057,16.505178,0.20660241,0
52.761734,15.549641,0.25773197,50.051701,15.298679,0.087694503,47.212009,15.189859,0.13778873,52.51091,15.357906,1.4492129,53.444923,15.906857,1.3789933,0
56.603195,15.260857,0.083213061,55.436852,14.970439,0.018540831,51.302944,14.943419,0.056479968,57.192081,15.077834,0.45678565,56.830006,15.598363,0.34126231,0
43.966824,14.877001,0.18468225,46.330803,14.521719,0.061096903,45.535763,14.860876,0.26500058,48.216141,15.131777,0.76722836,54.630825,15.684174,0.69863313,0
53.45705,16.786177,0.5120815,56.9338,16.508741,0.59429675,51.309528,16.411381,0.70488071,56.965084,16.695906,1.9263676,59.507767,17.085739,1.9188235,0
58.988579,15.229203,0.071704082,56.80928,15.059174,0.048409197,50.458973,14.95197,0.051762123,58.088676,15.30514,0.54469705,54.894703,15.750389,0.3318122,0
56.306728,14.677804,0.030410793,57.040478,14.432705,0.003329205,55.558781,14.26535,0.020991413,59.486382,14.401978,0.22026829,63.436741,14.956066,0.17410272,0
56.622353,16.593092,0.21840549,62.012981,16.558409,0.42526889,51.808384,16.492723,0.66225761,63.058746,16.652006,1.784362,62.067001,16.975071,2.0525033,0
50.621838,15.84924,0.14065197,54.376892,15.845216,0.038672529,53.040234,15.471759,0.047533624,59.282505,15.864372,0.73277789,52.481632,16.234282,0.12925234,0
43.44611,15.547214,0.66384917,46.973427,15.100496,0.35698527,45.171963,15.46512,0.67078304,49.848011,15.74213,1.5383496,51.753101,16.183598,1.535823,0
49.732265,14.856707,0.12530273,51.929981,14.560886,0.060802985,52.117741,14.743467,0.25304565,52.328674,14.936028,0.65368086,57.757553,15.369866,0.41395715,0
53.550194,15.646317,0.4747192,58.487175,15.249621,0.18096162,51.138889,15.333275,0.13875796,61.462631,15.334668,0.48708656,63.400574,15.799684,0.33454889,0
45.574249,16.19994,0.35011363,48.953701,16.122637,0.076884702,48.440331,15.900395,0.17023928,53.757591,16.186157,1.0972891,50.064312,16.651794,0.48384503,0
51.817398,16.550924,0.60798496,53.690575,16.078016,0.68884921,53.309792,16.096046,0.81107652,54.311192,16.23457,1.8387231,59.919617,16.766508,1.8133733,0
56.040524,15.159692,0.22388962,62.386211,14.874844,0.11188137,55.707226,14.741167,0.092680067,64.263817,14.98371,0.38977984,63.862755,15.522723,0.26635301,0
46.30262,15.615624,0.079019852,47.603985,15.43098,0.029438708,48.614697,15.279475,0.1426553,47.751015,15.359278,0.59011865,49.36343,15.883578,0.26363477,0
57.542065,14.29276,0.005088125,61.243755,13.920356,0.001176974,57.038494,13.80366,0.012770679,61.416756,13.71365,0.059546195,57.510281,14.291627,0.013685701,0
45.619907,16.058935,0.2891964,47.43951,15.91054,0.045469951,45.647339,15.621962,0.15320911,51.966282,16.014357,0.96389389,49.372711,16.478487,0.58995199,0
54.188602,15.271505,0.064347364,58.765804,14.956244,0.030589219,51.972832,14.855468,0.050524011,59.394978,15.091435,0.38846108,56.707302,15.615542,0.28871396,0
42.088585,16.553669,0.39726159,45.799389,16.495712,0.1357049,44.911362,16.366192,0.3597517,48.230377,16.535372,1.2215121,47.778034,16.991737,0.70730746,0
50.756268,16.147324,0.52964956,54.027153,15.806563,0.29500476,49.807327,15.748712,0.27544409,57.897064,15.86283,0.76139206,60.425644,16.360254,0.59355646,0
42.540722,16.785564,0.41128123,47.001259,16.617323,0.08987911,46.906624,16.519846,0.18192357,51.873222,16.771969,1.1790417,46.489685,17.11223,0.33566865,0
55.61232,15.464361,0.1415243,64.334648,15.178473,0.071461774,56.185432,15.053288,0.078573398,64.309273,15.211355,0.47292674,61.060005,15.718784,0.30620688,0
51.016579,15.850302,0.10721531,57.106152,15.654113,0.039020639,51.422207,15.516308,0.091072649,57.74667,15.790489,0.68917316,54.656551,16.28727,0.47043374,0
45.504272,16.30867,0.30544049,48.796772,16.163536,0.043304361,46.275093,16.053371,0.20640182,50.722786,16.279282,0.87450802,49.078022,16.800772,0.74253172,0
57.158966,17.437969,0.42302835,61.64064,17.398355,0.60485405,55.930851,17.366573,0.92441332,63.766354,17.460903,2.1819978,59.503139,17.793768,3.4351599,0
42.739113,16.774548,0.52682984,46.499969,16.645941,0.15867446,46.587032,16.560804,0.32206064,50.519958,16.828487,1.4501745,47.69416,17.238462,0.66546047,0
49.902687,16.089746,0.074445389,56.099262,15.876897,0.022852315,53.810818,15.671456,0.062796526,57.764988,15.78644,0.49184665,55.087307,16.3298,0.29459801,0
55.066906,15.159193,0.11754037,57.028778,14.885651,0.019564781,54.017387,14.801265,0.072000928,60.377945,14.939343,0.40150127,61.905952,15.468883,0.28440014,0
60.723373,16.893028,0.11585883,68.501785,16.954895,0.28731629,59.986729,16.870516,0.52905476,71.525887,17.06938,1.4782256,67.697502,17.423382,2.0031056,0
50.383575,16.37505,0.39132923,56.282532,16.117928,0.34238169,51.58894,15.945924,0.36070833,56.909489,16.190125,0.93645257,57.975853,16.535532,0.7653262,0
49.896523,15.29364,0.1622708,50.541489,15.010509,0.041900232,51.268158,15.111794,0.20687547,49.035316,15.380959,0.85242391,52.732735,15.801636,0.55786604,0
50.322079,16.690065,0.88117319,54.193081,16.249792,0.75145799,49.830421,16.095955,0.82997561,58.834274,16.456106,1.7052963,59.122612,16.775858,1.2661099,0
50.642082,16.102724,0.39289761,53.537796,15.703476,0.22419439,50.61438,15.655448,0.26586938,56.191086,15.739993,0.70879078,59.911644,16.245499,0.55346525,0
51.02047,15.465183,0.17262873,53.40802,15.114553,0.066555567,51.84536,15.01693,0.083282806,56.591881,15.188928,0.34196222,60.733826,15.747702,0.25056416,0
50.400543,15.606001,0.1482279,49.124878,15.30859,0.05014253,46.049126,15.186276,0.087631516,51.947922,15.481945,0.80932444,50.91922,16.003866,0.77028954,0
47.692532,16.61833,0.38749194,50.033192,16.427685,0.088520162,46.751686,16.356129,0.2973547,51.500053,16.512161,1.1678354,49.893925,17.022167,0.9789179,0
51.340469,14.882983,0.075444758,49.803974,14.662271,0.023547707,47.585606,14.34026,0.031694606,52.537437,14.770228,0.55018842,52.310146,15.324351,0.6086868,0
62.307564,17.243483,0.088694356,47.533043,17.415054,0.1945443,54.002911,17.462177,0.64866996,67.493919,17.879276,1.3397489,62.967678,18.357828,2.3109565,0
59.288643,15.589141,0.032587714,59.478691,15.482659,0.076281428,54.950531,15.491875,0.16283628,60.337181,15.411723,0.93735266,63.584805,15.783524,0.68448251,0
55.000908,15.677585,0.13150308,51.663544,15.422165,0.023980914,47.699066,15.436712,0.065760493,53.429237,15.523495,0.91877913,55.747467,15.981451,0.64845067,0
53.241192,15.677095,0.14339846,51.487923,15.402186,0.056561247,47.759792,15.346679,0.12426502,54.632721,15.639186,0.68163401,53.099422,16.134218,0.52566719,0
57.990303,17.080528,0.26180068,62.083904,17.008842,0.41158396,55.874985,16.999441,0.65405178,66.976112,17.038521,1.9240621,62.466782,17.240517,1.6469538,0
46.501244,16.298805,0.49800077,48.527077,15.783386,0.29647088,46.351128,15.638714,0.42464671,57.443298,16.026056,1.0092177,54.64978,16.257284,0.59859478,0
48.370544,16.290239,0.75877941,53.345238,15.982688,0.74070221,49.655479,15.814718,0.76119268,58.118587,16.096426,1.6041604,55.768158,16.417902,1.2919384,0
46.398209,16.627287,0.28340173,50.262482,16.550343,0.097699806,48.382668,16.449032,0.27769664,51.837593,16.593113,1.0238258,51.543087,17.094963,0.84742302,0
60.816574,17.547693,0.55511534,68.833328,17.710869,0.82190657,61.383961,17.617083,1.4778136,71.671883,17.634607,2.690464,67.529709,17.852129,3.2332189,0
53.185604,15.240335,0.087130301,55.191917,15.166021,0.001181404,54.029747,14.778107,0.025164353,61.72311,15.078801,0.44534642,57.314522,15.492446,0.11095673,0
46.503387,16.311329,0.2975311,47.755608,16.112652,0.053073287,44.97113,15.934728,0.17828721,50.357021,16.186653,0.8191902,48.57991,16.676369,0.72700846,0
66.502594,21.409975,8.2628517,59.412769,21.364761,8.6869364,65.168953,21.478939,10.234328,57.352623,21.426901,16.529795,58.961533,21.901169,15.042829,1
68.728355,20.456467,3.0333037,65.595482,20.324453,3.8572288,68.302895,20.650972,6.2093306,65.779968,20.512613,6.8293686,54.009121,20.752998,5.9096208,0
66.550362,17.106369,0.004097973,66.516747,17.117962,0.010017078,67.472572,17.113075,0.018681504,69.604652,17.084457,0.22444184,62.992096,17.214626,0.037128527,0
66.986961,22.59808,14.75733,63.984028,22.344019,14.17705,62.268116,22.614557,20.232626,61.658237,22.515249,18.185163,58.040642,22.960352,24.242813,1
69.341858,16.824898,0.0002343,69.378525,16.826725,9.88e-05,71.141846,16.798386,0.000565574,71.868103,16.817804,0.11213513,62.894588,16.876196,0.003488325,0
80.708,15.672291,0.0,77.003998,15.606798,0.0,81.650002,15.836596,0.0,78.82,15.752082,0.0,66.087997,16.312935,0.0,0
82.213432,22.526798,5.9038568,71.610077,22.30468,6.2571568,72.475624,22.57081,9.281558,74.049377,22.786667,11.663512,76.841606,22.811743,8.0924435,1
77.114616,21.848091,6.6933441,65.479553,21.752562,8.409337,63.404892,21.946115,12.577524,71.496445,22.090099,13.97129,76.2472,22.256531,10.902661,1
78.738655,22.795179,11.957242,67.440506,22.666319,12.661536,67.497894,22.698624,14.542987,73.827705,22.662666,16.392382,72.559875,23.090656,19.284294,1
89.061066,22.782406,10.546457,78.435081,22.500021,10.393585,77.404648,22.785616,12.821436,81.205223,22.719816,11.307175,90.178993,23.129963,15.268518,1
61.063328,18.588964,0.060697667,52.590244,18.591799,0.38747501,55.57478,18.847769,0.51132518,57.400112,18.648767,0.61594886,51.209431,19.157911,0.73108488,0
69.944473,20.385767,2.9347229,66.591896,20.476027,4.1602864,71.331856,20.789383,6.749001,65.401024,20.462793,6.8541231,55.885685,20.758871,6.8278966,0
65.139862,22.08897,12.283038,61.576069,21.852682,12.261486,61.160141,21.947647,15.650252,60.393204,21.788662,11.638872,51.372688,22.235146,16.75317,1
66.865181,20.159781,2.2577276,67.797966,20.125814,3.1362031,70.09436,20.589048,5.7263279,63.605854,20.428595,6.6122026,55.764618,20.679974,5.6032586,0
69.394562,21.770132,3.1466541,65.511902,21.621681,4.0782366,69.36657,21.970551,7.8151875,74.322662,22.118612,8.1813278,73.285736,22.24988,6.7148881,1
85.727959,22.850435,3.5665987,77.713547,22.52014,2.9615543,74.980118,22.899912,4.4905176,80.598587,23.128635,5.750802,88.388069,23.079395,4.9298687,1
62.973339,21.326281,8.2597389,57.980274,21.369116,8.4708252,61.483532,21.447159,11.12186,55.870785,21.208456,15.348436,58.678211,21.769722,14.27224,1
67.735901,21.209402,5.2704759,63.091724,21.101377,5.4443521,64.688011,21.414499,8.867979,63.485935,21.273424,9.1802959,49.872765,21.409134,8.9465055,0
69.356194,21.223598,6.435308,63.048477,20.96916,8.4182415,67.282951,21.072111,9.2989902,59.221603,21.613934,14.882886,60.624786,21.728209,13.727612,1
68.530014,19.168692,0.6110335,69.341621,19.107626,0.85474879,66.438812,19.369171,2.3427434,73.314377,19.380407,1.0837553,63.308533,20.058712,1.9372486,0
74.730019,21.742117,4.4327145,65.513428,21.653124,5.7536793,66.570007,21.919333,8.8143187,73.993774,22.025507,9.7336597,75.052467,22.274242,7.7411432,1
68.586411,18.861538,0.2470628,67.97744,18.708897,0.39031431,66.621613,18.982645,1.383579,76.624496,19.082069,0.56256485,62.773937,19.660769,1.0783995,0
71.444885,21.33423,6.883172,67.0028,21.54705,8.753274,62.965996,21.674911,11.439245,62.367229,21.526907,11.694057,53.730995,21.582518,11.859954,1
81.146812,22.9114,13.842044,69.679169,22.699903,13.765939,69.993256,22.876211,16.398388,74.81015,22.804453,16.656227,74.495338,23.31175,21.801491,1
80.724083,22.737452,10.731442,72.800278,22.361769,8.9562216,73.732643,22.53125,11.662384,73.449608,22.764275,15.349392,76.96051,22.81909,11.21832,1
75.561104,22.71229,11.920316,64.030464,22.48106,11.397621,64.273399,22.529005,15.603513,72.351349,22.548185,17.757343,66.337135,22.928989,18.381395,1
69.026001,21.858889,3.0407782,64.515381,21.660601,3.6292608,68.592873,21.988087,7.3982472,72.827431,22.171888,7.848979,72.872757,22.244253,6.1719079,1
63.974247,22.087109,14.291918,59.350552,21.922255,13.651079,59.567081,21.365738,9.7720079,58.832699,21.422508,9.5352983,50.384277,21.891798,11.474676,1
64.852127,21.640186,11.34909,59.139141,21.525959,11.548628,60.210815,21.350348,10.20798,59.170624,21.190948,9.2744389,51.424877,21.523607,10.764507,1
81.370331,22.586727,11.119913,71.736626,22.415731,11.016035,71.31575,22.499672,13.294089,75.70739,22.490261,15.447487,80.638283,22.70952,14.877271,1
68.900681,21.194674,7.0590048,57.27895,20.934097,9.2515278,63.375629,21.305311,10.276,56.404667,21.261368,13.693716,65.957207,21.469877,14.984288,0
71.12912,22.119093,9.6759262,63.3997,21.957598,11.7441,64.353477,22.004148,14.216275,65.597725,21.829666,16.274883,74.844994,22.242477,13.58324,1
64.388611,21.255684,6.867732,58.610073,21.243782,8.248024,62.867672,20.999697,6.8307676,58.957458,21.020679,8.6538963,56.089893,21.395197,8.2043028,0
67.642235,21.426069,9.2781219,56.762981,21.310991,12.181155,60.218384,21.306648,12.467321,64.797943,21.096237,12.012522,71.056923,21.764347,17.056978,1
67.860916,21.916643,8.2891626,61.60902,21.804169,8.2042627,60.645103,21.978085,10.989924,61.698032,22.011648,12.345754,50.179577,22.069836,13.32257,1
70.548141,21.532936,7.494565,65.167442,21.392509,7.3195415,66.57486,21.583363,11.326604,73.580154,21.79944,12.521349,76.693642,21.87874,10.659315,1
66.607628,21.255447,6.7693205,56.24247,21.119345,9.526123,60.692417,21.308983,10.67205,58.550602,21.119801,12.423839,64.520378,21.543945,14.905182,0
76.898994,22.529119,11.434511,66.039253,22.276438,11.105515,69.620811,22.438828,14.551741,67.84642,22.504776,17.401937,74.975471,22.778341,14.859605,1
64.656654,21.295265,6.9461203,58.668102,21.327847,7.5991969,64.759659,21.373423,7.8794131,57.57832,21.238062,11.877207,57.818985,21.694613,10.727584,0
69.644058,21.638418,7.1965342,61.452461,21.608475,9.5882721,59.884354,21.692379,13.184223,65.220627,21.542482,14.836276,73.011841,21.907938,13.830419,1
75.275505,22.345104,9.7025204,62.705452,22.059509,9.4668417,64.505997,22.09853,11.81541,68.261627,22.170513,15.06748,68.096237,22.468412,16.002127,1
60.455658,16.831779,0.0,58.262131,16.693024,0.00107202,57.902458,16.934227,0.034522124,64.42067,16.948856,0.01483554,56.268208,17.306984,0.028216766,0
78.351105,18.882679,0.1343852,68.625031,18.784269,0.72830606,70.068932,19.255043,1.056309,73.838455,18.997473,0.56350094,58.976444,19.473885,0.73510605,0
73.641342,21.541447,7.3615875,64.428917,21.431366,8.2462225,61.859276,21.607254,12.574262,70.833763,21.676258,14.451366,75.044724,21.707144,11.087317,1
71.659592,22.907648,15.545637,62.132378,22.735945,15.670381,63.965858,22.775686,19.324215,66.983315,22.736483,22.745226,61.697079,23.19566,24.439285,1
81.312302,22.509148,3.9734781,72.172905,22.23567,4.0958285,72.429169,22.537827,7.3886037,77.234039,22.792686,8.8312502,78.248672,22.865826,6.5886526,1
67.169456,21.098864,6.7906623,62.169983,20.871511,6.9371934,63.544865,21.05093,8.3336115,61.989998,20.924389,7.8120322,50.696552,21.20557,8.3705273,0
76.044205,22.28771,9.0739555,61.65786,21.923056,8.5247765,64.496231,21.989962,11.416916,68.543907,22.080633,14.000533,70.981735,22.227171,13.828517,1
81.574486,22.466745,9.7093105,73.87059,22.235668,9.0514126,74.063141,22.437679,11.400695,74.666031,22.497183,14.254459,79.548904,22.572922,12.194941,1
72.622704,22.035568,10.141324,62.550526,21.81846,10.2653,64.631134,21.827749,12.978507,64.604095,22.028946,16.259954,65.286316,22.345179,17.519518,1
79.072617,22.553885,10.403616,68.833374,22.305429,10.155412,70.996613,22.44001,13.268104,70.495689,22.504553,15.963916,75.855377,22.699963,13.543434,1
68.634254,21.545368,6.7981305,63.298973,21.504328,6.8742261,62.526371,21.697348,9.7837505,62.08931,21.639626,10.77934,50.715187,21.703001,10.952276,1
74.370621,20.365004,2.4030144,67.519402,20.482046,4.3904839,73.912308,20.666271,5.1603131,69.847549,20.394058,4.2398896,59.976543,20.871082,7.0731087,0
57.443813,18.152729,0.042838838,49.296486,18.187584,0.21166193,54.536278,18.417582,0.47907919,52.65942,18.246374,0.89085221,51.047634,18.866879,1.0344661,0
78.706535,22.129501,7.7494655,65.229652,22.059729,10.21011,65.462379,22.21574,13.667989,69.126686,22.207232,15.580146,78.892509,22.378874,11.714376,1
63.727398,22.124727,11.089753,57.485016,21.828373,10.083058,59.790997,22.038229,13.235263,60.183846,22.034449,12.043842,48.255482,22.276451,15.991248,1
70.466003,16.910315,0.0,64.251999,16.89945,0.0,69.028,17.232985,0.010256016,67.811996,17.070803,0.03066092,56.902,18.002277,0.091558717,0
67.844109,22.231596,11.272695,61.562931,22.081278,11.713814,61.68774,22.238026,15.245831,60.34647,22.126919,16.199341,58.9557,22.493273,17.537952,1
71.248749,22.320442,11.280756,63.18116,22.177176,11.898817,64.408096,22.252026,15.066262,63.872074,22.240709,17.175806,62.061577,22.663908,18.590406,1
69.237778,21.890541,8.640089,59.549915,21.724926,10.367651,60.971882,21.785109,12.110034,65.310989,21.585806,14.224224,72.173782,22.128748,14.865277,1
91.523987,22.839123,9.3337831,82.615944,22.864311,11.124118,78.331856,23.096561,12.477572,86.444595,23.064093,11.742058,100.9856,23.180073,14.89889,1
72.361832,21.516077,7.9312577,61.316238,21.527163,9.427743,58.55024,21.612858,14.203283,67.423462,21.583096,16.726767,72.364983,21.771725,13.444712,1
85.468346,22.410591,9.9224577,77.524765,22.263435,9.0884113,75.912338,22.550856,11.913231,78.56736,22.677999,14.143512,86.690834,22.585449,12.682402,1
67.599327,21.366148,7.0401583,58.287399,21.377728,8.0998077,65.019348,21.365442,9.6077757,56.360073,21.30179,14.761084,62.793427,21.824997,13.716167,1
84.49855,22.776798,6.1892581,76.170143,22.477573,5.247345,74.424889,22.808277,8.2279234,78.378227,22.972525,10.334519,81.355362,22.971794,8.138792,1
70.254402,21.776009,3.2974658,65.338531,21.642353,4.3444257,69.119629,21.970301,8.224822,74.269218,22.132074,8.536623,72.845901,22.309511,7.1712489,1
87.183815,22.715837,11.231922,77.777016,22.609396,11.730309,75.734901,22.737717,13.341771,81.238144,22.718163,14.149644,88.591988,23.018166,16.897581,1
72.203224,21.736269,4.1059709,65.658821,21.645729,5.3590775,67.936714,21.916187,9.0356617,74.62191,22.070951,9.5309124,74.277618,22.301107,7.9899993,1
66.384682,21.063225,5.3426847,57.341076,21.160603,7.6556587,61.819534,21.099224,8.8837633,56.138844,20.79718,10.105081,62.27346,21.444752,11.393501,0
77.517899,22.449142,10.466884,67.316261,22.229115,11.326085,72.212723,22.302141,14.028978,67.578522,22.365196,16.795027,77.366768,22.635963,12.921815,1
79.240738,21.574406,7.2659492,71.719734,21.651505,10.502818,74.758133,21.696051,9.2147903,69.611671,21.590412,11.48625,59.44392,22.03421,14.614049,1
67.073631,21.56188,7.9871144,63.053806,21.531666,9.1383762,64.755257,21.420332,8.6693802,58.589458,21.561247,10.837301,55.521553,21.888723,11.563265,1
69.637039,22.624044,15.08557,62.774578,22.427322,15.047738,63.554237,22.631725,19.934963,62.381847,22.457483,20.86335,60.373871,22.940659,23.882294,1
74.987526,23.011692,16.72241,64.214355,22.785852,15.659617,66.342377,22.902588,19.91044,70.391045,22.842947,22.27689,63.793381,23.356382,25.254408,1
62.682941,21.02887,6.3276429,60.102932,21.042048,6.4497571,62.977123,21.14595,8.270359,59.226505,20.966846,11.382948,58.820518,21.436314,10.318569,0
