prec_smooth1980,tavg_smooth1980,dday30C_smooth1980,prec_smooth1990,tavg_smooth1990,dday30C_smooth1990,prec_smooth2000,tavg_smooth2000,dday30C_smooth2000,Cluster
61.524776,17.964716,6.1292267,60.655437,18.166357,13.961915,60.041023,18.962711,9.4134846,0
63.834084,19.191256,12.773749,62.31189,19.121906,16.846071,64.918068,19.853813,14.009661,0
63.11932,18.552498,10.258906,61.207127,18.651981,16.702547,66.083847,19.509104,12.743192,0
62.072697,17.838636,6.1259279,54.807133,17.834478,17.763876,54.65707,18.42322,12.384272,0
65.42469,19.909515,23.792519,64.46492,19.711609,23.966295,60.516624,20.494913,23.891777,0
61.964672,19.083221,14.214748,56.097252,19.194794,20.762407,65.253372,20.022381,16.813461,0
68.815018,20.796854,33.541904,55.214725,20.779631,31.942961,61.842754,21.476053,32.72271,0
61.185238,17.720673,7.9155498,57.12384,17.810442,18.435522,61.401382,18.46553,13.077621,0
58.561504,16.765787,2.6554339,56.131134,17.080971,10.913702,56.155136,17.563673,7.0565414,0
65.89325,19.803095,19.954166,54.798862,20.03969,29.352753,67.118675,20.462805,24.188768,0
66.295021,19.729202,16.44356,62.984371,19.731367,22.816326,62.63036,20.384144,21.541708,0
61.006264,18.474463,9.8754387,51.828655,18.685032,21.024132,60.706627,19.371973,14.513741,0
61.40554,18.268559,10.849999,63.404572,18.332109,17.887224,60.667812,19.196695,11.652486,0
60.744568,18.103096,9.3075953,59.057266,18.295221,17.688665,62.985725,19.220722,14.815324,0
62.213364,21.113981,41.160576,52.151081,21.11319,39.331074,59.563564,21.718456,38.095478,0
65.767044,18.987259,13.108757,56.049091,19.296528,26.104492,62.364227,19.798874,18.035202,0
66.839516,19.470913,16.151142,57.710896,19.77117,26.596764,66.436409,20.242773,21.889673,0
55.701729,17.758734,8.4378405,60.562023,17.905571,15.858671,60.915531,18.596968,11.665881,0
62.109314,18.652601,10.49544,50.806503,18.897369,23.29402,61.688393,19.406158,15.295906,0
65.366951,20.922613,38.439354,53.713455,20.905701,36.618706,62.569046,21.530561,35.461067,0
66.9561,19.633133,19.355816,57.312695,19.505777,21.64155,60.415977,20.220917,21.057014,0
64.489449,17.887581,6.8982816,61.241478,18.045252,14.339514,63.813923,18.926025,10.240915,0
53.786694,17.816311,6.5677381,59.148533,18.111233,16.098913,57.957348,18.821331,12.148275,0
58.360386,18.221638,9.0920181,52.1031,18.415087,20.083509,62.471634,19.073753,13.297938,0
53.824142,17.682913,5.6780124,57.091507,17.76993,13.306182,57.78146,18.380102,9.8485003,0
61.930241,18.938517,22.810822,57.469952,18.919001,24.069504,55.512272,19.269554,21.312248,0
67.144295,18.66407,23.78581,56.738731,18.825136,23.389482,55.086452,19.00322,19.330708,0
63.601074,16.657389,4.0240145,56.744225,16.919615,11.293824,69.52626,17.225468,4.8097692,0
69.873039,19.083965,21.432718,57.983341,19.190447,28.276854,64.585175,19.237391,18.231501,0
56.703663,19.007236,25.889603,59.096371,18.597918,22.335455,58.661816,18.508419,18.199921,0
62.506081,18.020361,10.31198,57.638428,18.138828,22.051321,63.13203,18.33613,10.479807,0
65.659782,17.584517,7.5293422,56.591995,17.647181,18.57062,66.8311,17.974092,7.3441696,0
57.997715,18.211401,12.395096,57.548916,18.333939,21.045778,62.334721,18.451138,13.674339,0
71.870384,17.448128,6.8372111,57.762325,17.265381,15.096087,69.845741,17.694883,6.0353813,0
66.50425,17.443085,7.0952826,56.10648,17.447521,16.99629,68.757469,17.795385,6.4360213,0
57.972725,17.425522,9.4157372,60.56929,17.613543,14.967106,55.578609,17.797966,10.349404,0
66.937325,17.626928,8.4916401,57.683647,17.902548,19.998835,68.745277,18.129564,8.2711391,0
58.355324,17.999163,12.784645,59.077785,18.149267,18.353357,59.433594,18.000795,13.49368,0
56.39476,18.253126,18.43722,61.211025,18.236963,18.77618,59.392017,18.316425,18.005154,0
60.410706,18.773823,22.620186,59.406818,18.716696,22.249775,58.558788,19.099018,20.630871,0
62.768906,18.330753,10.742134,54.464096,18.278522,23.448521,69.610283,18.565159,12.507352,0
69.499031,17.387844,8.6513348,59.782833,17.34951,15.229421,67.820786,17.325417,5.7813745,0
54.48917,17.670052,12.374146,57.644146,17.693832,16.92115,53.540783,17.878616,12.274322,0
71.829247,17.052784,5.3459935,58.578781,17.089611,14.516809,71.944221,17.461588,5.997858,0
65.108002,18.927351,21.552662,58.42157,18.826403,22.458773,58.540039,18.922346,14.539447,0
54.915817,17.364782,10.137573,54.08215,17.511301,15.95621,50.410698,17.673948,10.559196,0
63.007278,16.972326,5.7954087,54.153694,17.118303,14.774665,69.515221,17.450819,6.7160101,0
60.416447,18.128222,7.2590337,51.763508,18.122631,21.288269,64.977066,18.456133,12.383244,0
53.851063,18.332636,16.713783,56.388584,18.39723,18.319876,57.768677,18.470072,14.22474,0
57.5634,18.51103,15.663363,55.565834,18.546947,21.6294,57.863022,18.754587,14.89232,0
71.431747,19.309563,23.020079,56.088085,19.493734,34.913788,63.802624,19.60301,23.343279,0
67.541275,19.197479,25.573025,59.845688,18.915932,23.772884,59.288273,19.032267,15.662277,0
63.450455,17.232563,6.5882564,53.12719,17.268387,15.471045,72.115959,17.56517,5.703681,0
68.478546,19.252682,15.290572,51.195107,19.268593,28.534641,63.996258,19.595194,15.572523,0
55.35923,17.009829,8.1079245,51.81567,17.126032,12.398405,49.096508,17.390755,7.8753667,0
59.059486,17.348713,5.7249379,48.757618,17.476316,15.334929,70.548912,17.74535,5.8673654,0
58.602474,17.0924,8.7469816,54.47826,17.349951,13.950993,51.497181,17.54398,9.0610914,0
71.150993,16.856218,4.5237432,58.008717,16.831572,13.572494,71.397858,17.105698,4.7341733,0
72.177383,17.243378,7.2816062,58.40892,17.386354,16.690722,71.859238,17.641203,7.4744334,0
64.584236,17.440804,7.9708757,59.404648,17.59156,17.140022,68.097496,17.589016,6.7528443,0
64.077629,19.703484,36.359749,57.588875,19.462011,32.842911,58.523537,19.772184,31.663368,0
56.511395,18.523054,17.30197,57.640324,18.554266,22.443407,60.668385,18.500326,17.34976,0
62.344654,17.477062,7.0683894,57.416626,17.725241,18.274216,65.795837,17.822498,7.217278,0
57.1063,18.627153,21.214479,57.579216,18.433805,22.179758,59.120773,18.731501,20.105694,0
58.914764,17.69692,9.4182882,57.669666,17.863565,19.002199,64.469872,17.852255,10.488148,0
63.809525,17.399527,8.5829945,57.930527,17.361294,14.586961,62.818687,17.359388,6.8026204,0
59.858963,17.619789,9.0915356,57.588776,17.880987,20.443239,63.985298,17.876509,8.9829531,0
54.085232,18.880901,26.031879,52.784637,18.957918,25.451174,60.575436,19.046522,21.914808,0
68.684006,19.121916,15.669824,53.636845,18.935215,28.615242,61.669075,19.57839,19.965002,0
68.602295,16.413853,3.143692,59.036716,16.614058,11.485465,72.17923,16.792389,3.7870808,0
59.208679,17.708334,10.190309,55.979855,17.851852,16.437738,61.879402,17.773863,10.494703,0
53.959122,17.95779,14.189068,58.764484,18.095827,18.050055,56.158298,18.154375,12.610508,0
64.841286,18.676437,13.053719,58.192383,18.502851,25.943909,62.452782,18.604267,15.0555,0
60.522083,17.744534,6.6895666,48.280014,17.57069,18.911221,67.088203,17.955856,10.740258,0
60.953808,18.512199,14.847599,56.797646,18.538309,23.258947,60.375603,18.601969,13.416175,0
69.831215,19.373972,22.201698,54.262592,19.392269,36.513721,64.623955,19.772083,24.930555,0
64.572731,19.042753,14.780246,55.87521,19.052914,28.803896,66.326126,19.251556,16.801847,0
59.348488,17.810995,9.2654581,49.753525,17.820307,20.51853,69.270325,18.163063,10.782304,0
64.797333,19.263777,18.209475,56.448189,18.970856,31.550787,64.603142,18.972233,16.644121,0
60.217087,17.398733,9.6944389,56.60936,17.554899,14.773022,57.181721,17.608307,9.0214272,0
70.415108,19.532249,20.702915,52.435955,19.452526,31.118959,64.434288,19.994518,21.864275,0
61.687363,18.171196,10.292242,54.520153,18.299208,22.243885,67.683754,18.501574,11.085783,0
63.915993,19.265186,14.881803,51.421455,19.182455,28.834892,64.611183,19.428684,15.574124,0
67.397202,18.997105,21.795691,60.136185,18.739845,25.040041,64.650169,18.711599,16.27574,0
50.225285,17.500216,16.184811,49.553692,17.400551,21.695347,48.845589,17.456436,14.439828,0
61.096386,18.749294,18.913757,56.259483,18.778934,22.04179,56.559238,18.897362,14.770921,0
64.477478,19.182335,18.813831,58.789742,18.877338,27.417107,64.601456,18.879162,15.853359,0
63.226257,19.202919,20.88826,58.657055,18.973822,26.860268,63.165874,18.956875,15.932015,0
60.205006,17.880192,9.8420115,57.480869,18.081381,20.389696,62.308361,18.141272,10.311612,0
63.668175,19.358648,31.893177,57.13382,19.168211,28.267845,61.333035,19.583904,28.146273,0
70.879471,17.041761,5.3142076,58.11536,17.298481,14.891102,69.763924,17.127222,4.6696186,0
50.158909,18.85766,25.867588,51.509357,19.084585,29.153101,57.902348,19.141285,20.997257,0
68.448959,19.124392,19.02236,59.669056,19.077457,28.027821,66.846375,19.063366,16.384491,0
65.23745,19.087275,28.719595,58.752396,19.124458,27.128832,59.893055,19.480539,25.391603,0
62.78117,18.983652,12.496263,53.208595,19.067772,28.33062,67.506989,19.299852,15.261183,0
52.932865,17.613672,12.313363,52.747623,17.543406,15.467056,49.354061,17.581129,10.267755,0
53.349895,16.749195,7.6979117,51.613308,16.753769,10.770301,48.957188,16.998928,7.0000715,0
67.748131,19.264524,30.359913,56.357845,19.18969,28.953918,58.678265,19.309502,24.349867,0
56.650421,17.538105,10.541753,55.015232,17.739,15.558219,53.097355,17.788137,9.7669477,0
49.872852,18.051941,19.08379,51.854401,18.085768,24.330503,52.56049,18.110659,15.856706,0
58.700249,17.587858,10.63213,57.823727,17.758448,16.946602,57.365761,17.832386,11.219897,0
58.887524,18.742577,15.003655,56.613834,18.69655,23.055868,59.067329,18.862791,13.710393,0
59.331928,18.857254,24.132729,56.69595,18.779387,22.461401,61.558136,19.045729,20.950953,0
62.884987,18.014097,11.574771,58.200207,18.030863,22.13855,61.094028,18.14941,12.335178,0
67.389938,19.038782,23.705639,57.809872,18.894739,23.085695,56.15559,19.002861,16.156189,0
57.362846,17.871302,14.130169,60.276176,17.949177,17.691919,57.539352,18.032665,14.277748,0
60.224796,18.686821,8.5229616,53.545074,18.856653,24.816372,65.271942,19.169447,15.457603,0
57.743298,18.654226,18.865856,57.716167,18.621756,19.410242,59.101887,18.657812,15.816252,0
50.851002,17.918316,17.860126,49.668556,17.838154,23.537302,48.959301,17.767128,14.856812,0
59.168686,18.025169,10.114454,57.900795,18.168751,19.798851,62.053589,18.256908,10.377227,0
62.186497,17.672659,8.3426199,58.218918,17.835047,20.002838,62.963589,17.925049,8.8827524,0
69.429619,19.062443,25.60157,55.789257,19.116014,26.659649,55.93779,19.089485,19.622627,0
64.980209,18.923931,21.875998,56.90831,18.923346,23.73225,55.179028,18.942768,16.064083,0
71.03183,19.381475,22.653532,53.677166,19.580257,37.931465,60.728786,20.061338,29.668856,0
67.858543,19.435753,20.749018,57.478565,19.416849,33.23138,65.584373,19.514627,19.787706,0
63.38866,18.900915,18.145145,57.152046,19.009241,24.909441,60.399216,18.89502,13.622951,0
63.953957,19.316189,17.550375,53.368435,19.131319,30.805195,64.548454,19.236267,17.78764,0
68.167839,18.988674,22.881096,59.316502,18.889576,23.51343,62.648132,18.908117,15.148593,0
59.085026,17.932615,11.534394,57.214588,18.082251,19.36599,64.040497,17.951424,12.7544,0
65.594559,17.181805,7.9834309,60.107567,17.174017,13.394125,63.39748,17.245306,6.4717808,0
66.432304,16.690361,3.7606108,58.919437,16.968906,12.400732,70.944344,17.212568,5.1450243,0
49.025036,18.417034,20.459759,52.988201,18.657024,26.189169,55.668591,18.687998,17.049215,0
70.071396,17.279432,7.7912545,60.354858,17.121696,14.678176,66.549034,16.946432,4.3832808,0
61.238857,17.403368,8.2986479,57.750793,17.521338,16.248775,66.282021,17.597584,8.6705713,0
55.735523,22.24634,95.966934,69.288834,21.340086,52.091911,61.816193,22.123745,73.386375,1
56.572857,21.800892,88.026459,62.42168,21.154329,52.570278,63.092602,22.04081,74.897774,1
65.037163,20.707886,56.950542,52.385616,20.915167,58.487587,65.444382,21.310047,59.272949,1
44.928505,22.573448,145.83618,46.972916,22.141001,105.43888,41.769646,22.624537,135.59978,3
41.959702,21.88871,126.32243,44.308605,21.431158,93.520592,44.122005,22.069031,123.47784,3
56.436295,22.252905,93.574112,67.771614,21.247704,54.647633,64.788979,22.082981,75.53611,1
64.926476,20.458511,54.758144,51.489166,20.465561,53.841045,64.661453,20.819876,50.666206,0
49.548882,22.171335,115.62668,53.202862,21.356915,68.203583,58.132263,22.052607,93.429504,1
49.974304,21.754358,104.98273,54.760117,20.973839,60.700203,59.633953,21.631712,82.038506,1
48.898724,22.642197,119.79337,58.820969,21.778471,68.243721,58.75592,22.554941,103.5676,1
54.46928,22.285313,86.273827,65.823975,21.359659,53.260895,68.68293,22.239534,73.500298,1
40.86108,18.912008,64.932961,41.24184,18.739405,49.984165,30.978951,19.263672,79.832214,2
40.510746,21.69248,127.12238,40.093456,21.251352,92.674355,37.008694,21.97102,129.72363,3
52.699257,21.242847,91.589531,48.967495,21.350405,79.09729,50.044601,21.940691,102.94646,1
52.401485,20.639793,79.425003,46.296322,20.856014,71.400856,44.765999,21.505108,97.899071,1
55.741512,21.562292,85.614235,62.055897,20.822485,46.754471,59.476345,21.572262,66.553513,1
44.212826,22.024683,127.60485,43.805317,21.740646,93.213333,37.392002,22.610209,131.30511,3
49.376362,22.814974,128.85672,52.628166,21.990301,77.265297,57.829376,22.665333,110.97187,1
56.373695,22.361177,93.162003,70.174194,21.256392,52.388378,67.80677,22.133541,73.431427,1
38.700645,19.645645,79.708946,39.317352,19.3906,62.761093,34.813629,19.848566,91.027031,2
52.327705,21.456577,101.42813,48.589687,21.432369,83.289467,51.346077,22.121418,109.42783,1
66.456154,20.44829,47.699158,52.667366,20.611568,49.821583,64.434845,20.91638,45.554176,0
60.380093,21.009611,59.177605,53.664646,20.856524,49.196739,62.711044,21.646191,64.328453,1
40.831722,21.526556,112.33139,42.921024,21.043755,83.423416,39.831947,21.760212,117.83762,3
47.782394,22.325565,111.28504,59.695824,21.517782,62.81234,62.654503,22.069437,88.488983,1
37.219021,20.694366,102.47356,41.735104,20.655289,92.083633,42.892929,21.164213,114.29556,3
44.440311,21.379107,107.90849,45.201958,21.13776,80.618057,46.830513,21.596508,104.41532,1
33.864971,20.701256,108.41299,38.569752,20.11236,70.236,31.110508,20.624172,100.78888,3
39.7528,21.535168,118.74431,39.124741,20.874977,80.693413,36.148991,21.482344,111.58919,3
58.030354,21.320475,71.685944,56.025455,20.972591,52.197639,60.34623,21.90457,73.273773,1
53.064255,21.381433,97.978439,51.094666,21.197449,73.985901,55.914757,21.804813,94.964874,1
35.66011,20.061575,89.055984,40.725174,19.790625,68.357643,37.130428,20.246405,95.638893,2
37.524738,20.081766,88.316086,40.225548,20.08213,76.647705,37.731407,20.535698,101.99303,2
30.384319,20.998806,118.81676,38.815929,20.473036,75.284309,28.277159,20.834322,107.75957,3
37.109783,21.081476,116.91127,39.68964,20.468197,72.970329,33.918041,20.92049,106.23162,3
33.436695,19.299314,80.970512,35.546097,18.849714,53.719894,28.618601,19.399786,88.305893,2
49.959209,22.176334,108.47387,59.15797,21.325808,59.1092,61.099976,21.730839,79.811371,1
30.699692,20.154671,103.00474,35.314415,19.72356,69.308899,28.307753,20.031796,94.43985,2
46.487427,22.892231,149.52286,47.673702,22.334648,106.04166,47.120823,22.792645,134.73997,3
46.375362,22.345526,131.36714,51.375404,21.645098,84.087952,51.325489,22.215168,106.76965,1
31.659286,21.065937,119.89974,39.399872,20.585732,70.864098,29.301138,20.874968,104.55129,3
37.516891,21.43524,119.41232,38.522091,20.742352,83.904167,36.756008,21.422504,116.28065,3
62.518486,20.758167,61.034451,52.620415,20.722162,55.659779,65.264771,21.240303,62.529671,1
64.076981,20.928978,59.738071,53.597359,20.927549,55.27681,65.668846,21.566635,66.14489,1
49.114201,19.906487,68.01976,47.367565,20.006958,58.881649,42.768047,20.624804,83.345612,0
61.661438,20.888288,53.211418,57.502457,20.803205,45.393192,68.459114,21.572151,57.50145,1
32.680607,20.421371,104.03973,38.549358,19.91851,68.203262,29.515566,20.36825,100.63168,2
42.230747,22.592228,148.60606,48.378178,22.07546,102.54984,45.272488,22.3943,124.54364,3
42.27813,21.733154,114.62059,43.465019,21.196722,85.056442,39.693527,21.573866,109.61922,3
52.967651,22.304708,98.833786,63.477909,21.360382,54.950535,68.423813,22.248268,83.797623,1
33.265903,20.449562,99.317383,39.363785,19.790562,72.665207,33.940876,20.554132,106.2754,2
62.20005,21.104355,57.530178,54.104683,21.10923,53.988419,68.769974,21.71063,61.768066,1
45.61758,20.952612,105.175,47.798058,21.103693,91.809944,46.963402,21.493866,118.32227,3
57.381153,21.868437,88.75032,62.438526,20.869335,47.675087,63.763241,21.735411,66.336639,1
35.029331,19.857599,85.473328,37.613945,19.394218,60.03632,31.406553,19.830359,87.686089,2
53.008362,21.316309,80.903542,57.382442,20.717461,48.491379,59.175358,21.404396,66.184891,1
46.249748,21.787952,112.29247,50.669037,21.3573,79.129364,51.449898,21.862463,101.54728,1
47.881596,21.807173,110.01663,52.090935,21.141088,70.192131,54.532539,21.795717,93.226364,1
61.277695,20.500013,62.910866,54.176109,20.221876,53.389439,60.19878,20.77282,63.347206,0
36.874905,21.672136,131.99547,39.431793,21.031925,85.676651,35.013657,21.576578,124.5323,3
62.308784,21.137598,63.189075,60.098568,20.838133,46.144154,64.132729,21.660778,61.427574,1
48.157642,20.461372,90.28994,48.539993,20.746939,82.260681,43.187984,21.284142,108.46304,1
52.275383,22.36997,104.70187,62.235825,21.607506,60.286934,65.121536,22.452673,92.05674,1
53.117992,21.268923,94.155075,52.621979,20.709291,60.226616,58.431538,21.354866,79.389816,1
30.168482,20.757221,105.31408,37.372898,20.212774,71.003098,28.626909,20.900372,108.39184,3
62.182041,20.528006,60.208298,51.543961,20.289881,51.329586,65.669487,20.731939,54.297722,0
53.341003,22.196217,93.90274,67.6474,21.249529,52.576843,61.865498,22.075285,75.669785,1
35.371933,20.989361,109.11736,39.944176,20.458408,89.906311,38.809525,21.01663,118.71659,3
40.540974,19.598413,77.770462,39.236893,19.645947,68.728554,36.946793,20.145411,94.432007,2
55.653793,21.157421,71.65757,54.617928,20.796827,51.004391,58.495659,21.617224,69.06469,1
43.777256,20.540445,95.328255,47.176056,20.506937,86.659401,42.069515,20.968069,111.99726,3
49.31657,21.177162,101.5525,46.904839,21.511465,95.508522,46.986946,22.152153,127.27702,3
40.230801,21.600504,115.89914,42.067501,21.085159,88.245956,42.37302,21.753922,118.01463,3
43.378101,19.879997,80.271812,42.341576,19.997105,75.780312,39.701126,20.47744,100.19471,2
57.794338,20.907206,69.789124,53.569168,20.775314,59.979126,62.361935,21.39073,74.340408,1
40.725361,21.958183,124.19379,45.06126,21.545795,91.48819,39.916904,22.050079,116.05547,3
41.648403,19.250328,71.410408,42.999432,18.811378,53.289371,33.406754,19.389847,84.013626,2
44.032661,22.250097,133.34641,49.642746,21.676416,90.076103,47.310089,22.088367,111.79431,3
52.353054,20.087154,64.754227,46.292389,20.073666,55.797142,45.625698,20.847639,78.98259,0
45.470993,21.789715,115.72562,47.867981,21.488867,84.444717,47.874577,21.928566,108.5172,1
54.350399,21.057707,81.118408,52.512192,20.932135,67.603172,54.754772,21.505756,86.488197,1
38.927711,20.341841,94.349022,43.468975,20.28092,82.525291,40.416206,20.780142,105.59069,3
39.094284,21.181314,115.24779,42.553219,20.835493,97.395531,43.338543,21.386679,123.62276,3
41.301189,21.204891,107.89852,46.355778,21.026987,90.255745,42.623589,21.51536,113.2178,3
47.933426,21.453678,101.53364,47.735931,21.461462,84.589005,48.21579,22.056639,112.06277,1
32.516056,20.196449,94.319794,37.522587,19.494881,65.2444,29.909981,20.107962,95.810509,2
44.206612,22.559353,139.52271,48.93541,21.945141,95.067673,51.418335,22.46979,116.60016,3
32.482853,21.426847,123.11486,40.65115,20.913557,79.635559,30.484467,21.424606,118.90646,3
58.902172,21.050058,63.514202,53.04789,20.926228,55.185284,61.45808,21.721346,74.329292,1
37.463722,20.080383,89.444771,39.764549,19.730209,66.358177,35.077477,19.986502,88.735153,2
41.426476,18.714758,60.959927,41.070168,18.631184,46.892456,31.833658,19.004536,70.436852,2
46.34557,20.278101,80.441254,45.120476,20.363337,72.884789,41.284462,20.823133,96.520416,1
40.140846,21.985319,125.53078,43.866337,21.712469,97.647942,42.531826,22.242218,124.82968,3
29.034914,20.786932,114.00742,36.087826,20.26734,76.7174,27.587994,20.772936,109.13969,3
30.795557,21.210325,115.10718,40.517601,20.553717,73.642334,27.772612,21.343998,118.78265,3
46.944527,22.896399,145.69864,47.199444,22.203894,97.512932,52.565575,22.80695,131.80771,3
39.529346,19.378927,73.627563,40.457672,18.978004,53.618359,33.355385,19.432753,80.688812,2
35.39711,20.157932,90.928703,40.24691,20.256199,84.44754,40.595566,20.829458,111.83189,3
55.407211,21.041412,73.323212,54.441216,20.738785,55.824871,61.263714,21.436981,71.894592,1
37.10828,19.479271,79.635689,37.62236,19.206139,54.246998,31.856756,19.478512,81.757408,2
56.102741,20.652048,71.396751,51.529068,20.535048,63.292088,52.484734,21.259283,83.30587,1
33.44976,19.782013,86.357964,36.400391,19.188538,56.79039,29.461399,19.71867,89.002029,2
50.544567,22.253145,104.15278,65.488266,21.440262,59.49807,60.75769,22.088968,84.358917,1
54.427223,22.081156,96.76973,67.27018,21.185892,51.416306,61.698139,21.786352,70.923859,1
61.153503,21.270092,55.353207,54.782017,21.067312,48.924953,71.624916,21.70731,57.472916,1
72.240402,20.640734,24.476784,61.410061,20.56138,26.005281,60.405613,21.242266,29.171017,0
71.359749,21.130117,29.938538,57.704453,21.09552,34.421185,62.083443,21.828835,36.070621,0
67.234238,20.046825,16.760559,59.41925,20.009804,21.746338,59.625523,20.760105,26.426794,0
63.189827,22.005138,50.594376,52.86314,21.806702,53.391178,62.677666,22.340969,49.769165,1
73.528641,20.888338,29.701889,59.28788,20.92783,36.396004,59.02737,21.762604,42.268448,0
67.227715,19.719845,12.084793,62.929756,19.707911,20.278736,60.862434,20.571085,24.821991,0
66.251862,18.979458,10.577958,66.742577,19.187296,9.5575523,63.020718,19.829584,11.544537,0
63.056782,19.564636,13.448797,60.035938,19.760456,22.842876,61.609001,20.333525,21.061222,0
66.579468,19.799709,12.136583,61.249779,19.829433,20.164507,60.678974,20.579502,23.431679,0
60.824718,19.620934,13.100629,57.921478,19.667791,26.016834,58.20092,20.46184,28.267237,0
70.822937,20.010294,16.996309,62.092232,20.077892,19.941172,57.373211,20.961681,28.299622,0
65.849922,19.143732,9.0040417,61.23502,19.26103,17.217554,61.501556,20.074272,19.130583,0
75.066757,20.453691,24.25139,56.511169,20.407991,28.101442,59.972828,21.115765,29.317587,0
69.446762,20.678333,28.437996,56.978016,20.647856,32.369102,59.229641,21.430475,36.734215,0
76.572502,20.813576,31.450754,56.51012,20.71978,35.249104,60.335964,21.498116,39.638851,0
66.237976,21.596252,44.276802,50.879875,21.431814,40.03207,59.552738,22.132582,44.666725,1
68.4711,22.079666,54.340233,55.942039,21.927109,43.92831,66.684143,22.49799,47.042442,1
63.366474,19.58601,12.390272,60.107685,19.737387,21.988544,61.921356,20.36623,22.687992,0
64.733414,21.901087,53.465244,55.113647,21.713488,51.423286,64.89061,22.341507,52.703106,1
67.702248,19.982502,19.119225,63.678963,20.004152,26.553373,62.882938,20.659931,26.573051,0
62.017345,18.945957,13.358603,57.906639,18.850887,24.053791,57.774464,19.960775,31.812195,0
71.975357,20.155697,17.456266,62.649944,20.074879,19.873228,61.658592,20.705528,21.291512,0
70.928482,21.387075,40.68647,52.816425,21.241732,37.537621,61.65131,22.007425,44.788448,1
67.033417,19.988365,12.049878,61.281441,19.96155,19.017502,59.933273,20.691059,23.08642,0
64.059326,19.254417,10.661282,64.25251,19.118296,11.933538,62.402782,19.837547,13.978065,0
70.634361,20.41151,18.611696,62.7174,20.29372,19.49095,63.965275,20.856939,17.833197,0
62.509136,21.434879,40.731613,50.312416,21.225422,35.67976,57.615253,21.891296,37.776497,0
70.830696,20.690861,27.183424,61.497372,20.539116,27.760227,61.705479,21.113445,27.52697,0
68.704422,20.938967,35.905327,53.689594,20.868176,33.284534,59.8778,21.568132,35.246124,0
76.931488,20.652615,32.548679,58.88406,20.60564,39.336956,60.241634,21.438393,44.138355,0
61.855743,18.975298,13.004597,60.878418,18.856148,23.001377,60.209873,20.060093,31.398294,0
65.266731,19.702602,15.135621,61.935932,19.700464,20.926111,59.81089,20.549467,24.300245,0
65.277405,20.001564,12.401086,59.765717,20.065044,21.006592,59.741371,20.757818,23.965322,0
66.212677,19.48143,9.9890223,61.354626,19.443071,18.021601,59.550774,20.340977,20.410719,0
66.594421,19.831413,15.569226,59.89695,19.836906,21.822371,60.719143,20.494659,24.718767,0
62.421978,22.035835,59.773548,56.826889,21.733805,53.041046,63.936409,22.597162,59.54694,1
66.394638,19.717588,16.121695,62.443153,19.802774,24.138527,62.284786,20.429768,23.367182,0
69.284515,20.058989,16.2033,61.87878,20.040018,19.351377,58.942017,20.868633,25.085388,0
65.160027,19.612677,13.30448,60.362705,19.746847,21.593859,59.637936,20.523642,22.632715,0
65.180199,21.892647,54.736259,54.914097,21.743237,48.156555,64.30027,22.420349,52.70063,1
79.692535,20.333719,26.080902,58.007313,20.184862,28.931705,61.691132,20.993402,31.33486,0
75.458664,20.876972,32.962261,61.544281,20.626293,30.438221,59.800632,21.39249,36.753773,0
61.537262,19.253811,12.629095,55.800751,19.09968,23.222578,56.256618,20.227411,30.478806,0
73.806725,20.688761,28.804371,57.730892,20.695614,29.006519,61.689869,21.448172,30.715588,0
75.241516,20.43108,24.975224,57.382286,20.27354,25.977686,59.645561,21.084112,29.019823,0
65.485435,18.947735,9.3749094,65.838676,18.905237,9.1628189,60.623154,19.385592,11.054809,0
64.498596,19.516342,12.890451,59.596634,19.603327,21.012955,57.914177,20.38611,24.06296,0
76.961098,20.700949,29.640451,60.023136,20.497988,30.302761,59.894585,21.380072,36.777386,0
61.477024,21.331034,42.973068,50.002029,21.163971,36.420937,56.575657,21.935764,40.639359,0
69.067131,19.742914,18.626795,62.719494,19.740612,23.942034,62.150772,20.390604,24.783215,0
63.735092,21.906433,54.668419,55.652939,21.661999,49.871368,64.123787,22.423822,54.473633,1
66.893265,21.516685,45.955605,51.715149,21.343601,40.474499,58.056236,22.103064,46.142635,1
63.496075,18.700542,9.0889416,63.422199,18.560015,10.01388,61.376293,19.38413,12.400658,0
67.711502,20.337391,20.266411,58.47073,20.378548,25.70187,59.464611,21.082527,27.523354,0
68.088623,20.159552,14.72793,61.274837,20.207123,21.07412,58.97168,20.992123,25.956356,0
63.604984,19.613321,12.275239,59.865608,19.761196,21.633537,61.182293,20.422169,21.711918,0
66.184807,19.864428,16.047949,65.064171,19.648211,14.587696,62.442402,20.193768,15.955645,0
75.742767,20.637655,25.293016,58.432503,20.501122,24.822575,60.082031,21.278509,28.865887,0
64.453751,19.700226,11.752414,63.593491,19.612606,13.746916,61.90197,20.221933,12.916754,0
59.242455,19.277018,12.905593,57.974453,19.350723,24.030783,58.946495,20.20476,27.467392,0
61.568279,19.581902,14.929664,63.995388,19.465866,17.449917,61.665493,20.306597,22.174782,0
65.200821,19.295832,9.9941368,59.670521,19.320311,19.712399,58.827278,20.203337,22.878893,0
70.73584,19.957573,14.707558,62.648556,19.918943,17.436203,60.743694,20.664196,21.114574,0
63.311054,21.562952,45.732033,51.22868,21.292482,41.125515,59.387512,21.943178,42.009892,1
72.84053,21.036819,34.730015,55.399315,20.930382,37.283699,61.570644,21.680563,41.334831,0
