prec_smooth1980,tavg_smooth1980,dday28C_smooth1980,dday29C_smooth1980,prec_smooth1990,tavg_smooth1990,dday28C_smooth1990,dday29C_smooth1990,prec_smooth2000,tavg_smooth2000,dday28C_smooth2000,dday29C_smooth2000,Cluster
40.702705,14.336225,4.6939101,1.9313984,43.758503,14.835647,17.283493,10.629269,44.62579,15.567068,16.861547,9.5503607,1
42.60878,16.231138,12.200489,5.8650513,46.806194,16.630201,31.135296,20.143261,48.104351,17.359667,31.131399,19.078283,1
42.809761,16.399929,12.556667,6.2790513,43.539364,16.643768,29.479824,19.325006,44.814163,17.456938,30.249519,18.444523,1
61.018265,17.393936,18.207222,9.3733797,56.320847,17.163338,33.677032,21.894608,56.187088,17.809233,35.317039,21.706699,1
39.426502,15.766512,8.1487617,3.539109,43.111851,16.097429,22.662607,14.213428,44.169739,16.817686,22.617226,13.25667,1
47.94833,12.796704,1.7097678,0.74806792,43.520119,13.234972,6.8220816,4.0740695,43.399059,14.365663,5.3502135,2.5847323,1
45.51342,16.192471,11.428559,5.5226083,47.171764,16.272688,24.734051,15.660442,46.831066,16.937641,24.679426,14.4912,1
39.677959,16.021118,11.161985,5.3131886,44.857788,16.528133,30.709579,19.872368,46.430321,17.122099,31.140354,19.226076,1
60.783455,16.479465,10.385252,4.8749256,51.431522,16.64946,25.125103,15.814653,53.457897,17.581125,27.200489,15.982217,1
51.559143,16.852634,13.893333,6.9106131,47.551315,16.90873,27.916332,17.914341,50.03495,17.62919,27.470261,16.055363,1
49.462502,17.200377,18.314634,9.6165504,46.199711,17.618519,38.002758,25.216213,47.603477,18.187309,35.689117,21.789423,1
44.381927,13.948569,2.7031581,0.94546485,45.403957,14.327782,12.23129,7.2917914,46.094112,15.186485,11.564241,5.9094486,1
51.406155,14.308523,7.8299026,4.1043391,51.6628,14.638344,15.353022,9.4750891,57.497639,15.008823,8.8919992,4.6283112,1
58.613548,16.550016,21.07642,12.408579,57.070999,17.061378,33.052109,22.022142,59.556187,17.049763,21.237686,12.237523,1
39.965343,14.385231,12.460513,7.192246,42.105564,15.04654,21.187811,13.316821,53.421913,15.211359,12.035959,6.5808663,1
43.710117,13.91398,7.3333459,3.7696671,44.103107,14.397077,13.221529,7.6476417,53.260151,14.379493,5.8960733,2.87814,1
52.37542,15.774661,17.774778,10.50997,49.963211,16.294182,29.187412,19.525309,56.510326,16.365152,19.929651,11.36518,1
39.092361,16.204197,27.628157,17.196323,46.256947,16.738659,40.571289,27.997705,43.603588,16.949741,31.083492,18.973291,1
57.899258,16.973366,25.551754,15.066277,56.104183,17.298462,37.941467,25.607666,59.685234,17.427673,28.096527,16.592377,1
50.008179,16.961723,26.301241,15.66084,50.827824,17.145145,40.345276,27.444742,52.345795,17.31567,30.478386,18.534094,1
52.639229,13.482526,5.8618474,3.1293764,57.340557,14.032689,14.742402,9.2217226,56.775898,14.598026,10.313673,5.6272902,1
54.883438,16.728508,26.416031,16.077169,56.950947,17.149576,38.585903,26.283981,63.677933,17.319887,27.252296,16.283958,1
46.475136,14.548953,9.6343985,5.2946453,46.919598,15.121683,18.418953,11.574917,55.703175,15.261887,9.7336502,5.0497174,1
45.4869,16.626453,27.894043,17.209398,50.004513,16.922253,40.695152,28.090647,45.941212,17.230747,35.261505,21.904934,1
59.203747,15.871954,15.497859,8.5883274,55.975338,16.526901,29.586704,19.637068,60.131424,16.791565,23.822546,13.977487,1
35.977345,15.593274,24.555336,15.329014,38.751717,16.218685,36.101116,23.876089,50.453163,16.061195,19.480591,10.907071,1
41.774364,13.912492,8.4758177,4.5257111,43.200607,14.46622,15.134412,8.9501362,50.654465,14.266054,6.2271323,3.0485334,1
51.071518,16.92128,27.421301,16.425524,50.037876,16.894121,35.873222,24.048527,50.022141,17.37085,31.009691,18.760956,1
47.888725,14.817326,11.136106,6.1977162,47.391994,15.351586,20.317791,13.018953,57.447037,15.478035,10.952688,5.6651626,1
58.381569,16.746906,25.264297,15.075686,55.149708,17.322496,38.921593,26.365276,65.382118,17.364168,24.096939,13.976282,1
64.328789,16.495983,17.6695,9.4827662,57.134415,16.929098,32.852791,21.826904,67.624817,16.797739,16.972351,8.9680319,1
46.202778,15.686062,15.205416,9.0601063,45.464703,16.313444,28.444717,18.836138,46.640213,16.232895,17.491383,9.9899635,1
63.51033,17.019176,24.723431,14.385885,59.348988,17.22603,34.785465,23.098913,61.766533,17.345608,26.188124,15.237004,1
66.810036,16.376261,14.992653,7.9616747,58.386917,16.630058,28.680843,18.84359,71.148705,16.747673,17.092104,9.1570511,1
65.221382,16.841295,20.081087,11.086629,59.003094,17.039291,33.219845,22.149033,64.846138,16.922726,18.627628,10.015263,1
61.024956,16.218147,21.352446,12.186067,54.553516,16.857616,33.399532,22.247232,67.099983,17.00849,21.035654,11.794309,1
41.786442,15.767138,21.932867,13.412024,45.721241,16.386505,35.831547,24.296371,45.878395,16.437637,24.014824,14.298983,1
56.750771,16.488535,23.288742,14.022431,57.197445,17.025003,35.502556,23.907486,61.167904,17.070114,23.044622,13.504431,1
66.846436,16.48954,15.19672,8.1075287,60.115826,16.775326,23.867882,15.349415,68.618484,17.178078,18.870846,10.428052,1
43.73304,14.117414,9.5206804,5.268086,45.391174,14.693336,17.74531,11.133476,54.232014,14.924831,11.591199,6.5076146,1
56.709736,15.805228,16.339525,9.3256493,54.554325,16.259722,26.587559,17.590332,57.715214,16.422932,16.999748,9.4751787,1
49.388767,13.696554,6.191361,3.2001967,49.342495,14.167412,12.498287,7.3621063,55.287281,14.433085,8.5072727,4.601727,1
54.861832,16.918009,26.297382,15.594078,51.528843,16.907084,31.916815,20.89242,50.102013,17.344332,27.819792,16.343002,1
53.271034,14.697139,12.111874,6.6073036,51.04039,15.141483,21.611597,14.252141,54.812069,15.568832,13.42637,7.2186542,1
51.80484,16.685999,22.707697,13.517677,53.67606,16.969803,34.885098,23.470057,52.582283,17.06148,27.657623,16.580256,1
35.795349,14.372458,15.269393,9.0093203,34.592102,15.065372,24.607161,15.679393,41.727711,14.762612,8.9490309,4.293911,1
44.752575,13.604466,7.5510831,4.0989504,46.448555,14.048117,12.875399,7.6673656,55.881985,14.042582,6.3047266,3.2235725,1
40.496708,16.666693,34.966648,22.51531,47.078976,17.214432,51.297878,36.380096,42.936218,17.315704,43.81813,28.451187,1
55.923309,12.35196,0.79330128,0.29262543,56.568779,12.783784,3.5950534,1.7770751,58.917797,13.309449,2.9884048,1.5101137,1
43.741093,13.584808,8.0218287,4.2839565,44.586716,14.025578,14.99388,8.9976034,55.532417,14.246154,6.4158621,3.2181489,1
55.311623,16.663868,23.916042,14.104244,57.196751,17.182486,38.282429,26.067678,63.549259,17.293222,25.387993,14.842194,1
46.209286,16.516977,22.512865,13.103758,47.398952,16.732153,34.533413,23.212523,46.084209,17.047018,28.749693,17.468252,1
47.405018,16.866426,26.307375,15.802341,47.057671,17.140179,39.800068,27.196169,46.22345,17.461618,36.106281,22.596188,1
51.106998,17.010614,28.483624,17.262115,53.457108,17.13228,39.042583,26.736593,56.492676,17.250196,30.227356,18.539215,1
40.05772,14.52971,13.381418,7.6811962,42.451889,15.19794,22.480013,14.014523,49.897747,14.967116,9.5404129,4.8806429,1
38.885311,14.503144,15.15202,8.8798914,37.060051,15.247756,25.590569,16.294031,45.603058,14.93514,9.4995241,4.623745,1
62.152775,17.074621,26.652149,15.819333,56.750263,17.4188,34.986725,22.973034,55.787968,17.67588,29.783506,17.640282,1
51.930748,16.839546,25.560516,15.328732,53.156002,17.132484,37.625496,25.535954,54.662346,17.216566,29.278549,17.704481,1
53.563919,15.502738,15.307258,8.7413321,51.061966,15.90188,25.294868,16.681019,56.679371,16.102795,17.021305,9.5156164,1
48.806232,15.657955,17.506233,10.45989,46.729198,16.294607,29.639791,19.758821,56.727131,16.287666,20.673452,11.875128,1
69.213928,16.56427,15.930882,8.4103413,59.54015,16.816103,30.886835,20.447441,70.841187,16.512474,13.934641,7.0913091,1
49.754169,16.70013,24.156458,14.097454,47.878124,16.764345,34.580193,23.115923,49.164688,17.169991,28.660839,17.16379,1
52.323269,17.028687,26.82061,16.089487,54.251644,17.324348,40.615246,27.743914,57.887863,17.379761,28.722876,17.115046,1
52.246147,16.767704,26.494495,15.697866,50.296741,16.698381,31.766205,20.832045,49.267338,17.047611,27.081011,15.840059,1
37.327282,15.364551,23.634941,14.751981,38.290276,16.084503,36.017632,23.936886,45.928982,15.621053,15.348432,8.170002,1
65.556969,16.200106,15.929648,8.4563818,56.11573,16.660337,28.301218,18.476835,69.733788,16.712934,15.905321,8.38869,1
42.460072,14.953501,12.883829,7.5165973,44.665401,15.667136,23.965803,15.369061,52.322853,15.835372,14.136571,7.7427139,1
42.52058,14.588391,13.766794,7.8996811,39.644512,15.260604,23.485617,14.66152,49.845676,14.896322,8.0862074,3.7864003,1
55.102005,14.594118,9.3643484,4.8588099,53.272564,15.033052,18.525206,11.80101,56.507717,15.558696,13.477635,7.3949151,1
46.953594,16.320963,26.461624,15.7167,46.888252,16.461342,37.671741,25.633883,47.68536,16.785187,28.880878,17.335077,1
39.306458,14.88709,17.789566,10.654627,38.224495,15.499908,27.920202,17.947966,46.540783,15.139421,11.310761,5.6821957,1
46.864376,15.957503,19.26144,11.621198,47.290302,16.546127,33.905827,23.059324,46.455696,16.596352,24.54525,14.635393,1
58.399929,16.948927,22.055887,12.913465,56.153416,17.624912,37.58226,25.178373,63.465454,17.398764,24.456585,14.304531,1
45.268204,14.736382,15.151532,8.7993145,40.734234,15.380217,25.420399,16.016357,50.967873,14.956873,8.9355288,4.3068123,1
50.655071,17.147177,28.369442,17.162594,50.941196,17.17197,42.728909,29.260508,47.692413,17.369307,35.104534,21.775019,1
49.741898,17.061453,27.869936,16.74011,51.195858,17.131891,40.913383,27.872688,48.630859,17.250206,32.858498,20.187334,1
58.214512,16.550983,21.576674,12.426665,57.446098,17.130066,35.304806,23.715712,65.462067,17.280045,22.298014,12.704288,1
48.977867,17.147566,35.913433,22.320154,48.614407,17.085318,43.492577,29.645557,49.257923,17.225523,34.732197,21.149931,1
39.241692,13.780862,8.8662653,4.7493019,40.353046,14.375322,16.821005,10.090348,49.895668,14.299747,5.8106642,2.6820745,1
49.081802,13.171003,4.6914754,2.3992062,52.215992,13.554709,10.927999,6.4235449,54.991859,13.76517,6.4113612,3.3275712,1
54.964828,16.470764,23.846174,14.238582,56.924782,16.857269,36.109959,24.558561,65.74501,17.15114,23.728081,13.803204,1
54.802654,16.000309,21.290733,12.863152,53.553429,16.496006,32.705387,22.093998,57.556011,16.625666,23.195726,13.644979,1
52.264435,17.106287,28.895844,17.521133,54.591835,17.353083,43.131123,29.634649,57.928318,17.40976,31.311792,19.092661,1
51.11092,16.249187,19.539442,11.68667,49.514053,16.839056,33.378136,22.352356,55.114239,16.852657,25.715694,15.221162,1
61.356155,16.874243,23.428829,13.275766,58.120739,17.314941,39.243328,26.611963,65.443443,17.167658,21.581226,11.985201,1
42.330734,15.834918,21.994694,13.479725,47.000439,16.40785,35.62241,24.388279,44.082825,16.596838,25.951067,15.577378,1
44.135105,16.424648,25.905735,16.014091,48.877769,16.876797,40.291618,27.84903,45.525005,17.164343,33.083874,20.481188,1
47.892365,15.468385,14.553718,8.6036673,46.239613,16.142548,27.216763,17.895878,54.247696,16.16658,17.977594,10.202227,1
38.632416,16.076891,28.286083,17.781631,45.449169,16.653494,41.440868,28.345922,43.921444,16.907963,32.360214,19.876116,1
64.500801,16.249783,20.031784,11.039211,55.660007,16.830191,31.820219,20.911287,68.027657,16.971386,21.20397,11.753732,1
44.739315,14.401107,8.9665842,4.9841681,45.802486,15.071783,18.252201,11.436648,55.365906,15.331621,10.886759,5.8925653,1
59.240913,16.539593,19.203405,10.605782,57.703194,17.067478,34.013905,22.674467,62.553677,17.174484,23.109585,13.153552,1
59.590668,16.681694,20.076479,11.526862,57.154518,17.370155,35.885014,23.98687,64.103577,17.428923,26.737854,15.830434,1
54.122192,17.136566,29.173229,17.656143,52.463829,17.400913,41.177185,27.942932,54.442474,17.538319,31.148314,18.925327,1
38.348148,15.839178,26.611614,16.790905,42.435116,16.521242,40.435005,27.144627,47.949745,16.487429,25.873013,15.301332,1
67.571663,16.281494,16.732744,9.0693903,59.822754,16.776743,28.409197,18.543941,69.208412,17.149281,19.736818,10.821054,1
53.994209,16.611307,25.566057,15.611391,54.616959,16.996992,36.025684,24.427879,58.948853,17.079731,25.170866,14.987803,1
45.819382,16.875843,31.213518,19.34234,49.181881,17.126612,44.161598,30.661636,44.593872,17.358486,39.205822,24.802126,1
71.895813,24.810881,190.49648,136.86447,72.997963,24.323908,150.75896,103.066,63.976456,24.87011,193.65077,138.88063,0
71.300735,22.567438,134.61526,95.875374,72.74868,22.247066,117.8121,81.806274,61.599583,22.975437,132.79213,92.255936,0
78.518456,24.409111,186.69965,135.22864,82.984322,23.824896,146.70197,101.3516,70.577446,24.498016,184.48853,131.92633,0
67.697372,23.51433,163.67247,118.23173,66.298759,23.171021,136.99313,94.679962,55.17009,24.104654,191.75201,140.70761,0
71.149376,22.44832,127.97102,90.779961,71.506203,22.147242,110.32065,75.723915,61.640675,22.957182,136.05298,95.202217,0
70.273178,24.03446,180.23677,132.06242,67.122147,23.582846,144.21268,100.41068,53.146736,24.843964,210.36591,155.12718,0
72.310936,23.306892,157.1945,113.33189,71.790306,22.860741,133.82803,93.439537,65.329514,23.621902,165.16745,118.76704,0
71.183662,23.598213,163.18095,117.73296,71.248558,23.171337,129.21957,88.092728,59.292553,24.212809,187.12448,136.3022,0
70.879776,23.263292,151.47638,108.70058,69.750603,22.781973,127.33444,88.185379,63.290932,23.51107,157.06578,112.05976,0
67.941521,23.426802,158.0506,113.68865,69.084732,23.000759,130.89622,90.137062,58.268337,23.696753,174.64244,126.98609,0
67.26387,24.21854,183.43857,132.83192,70.102783,23.819069,151.88335,105.64532,60.907711,24.497332,195.02414,141.53181,0
72.866104,24.072344,181.27055,131.81267,72.386246,23.659374,148.67523,103.5142,59.874485,24.166204,181.8788,130.99994,0
70.353882,23.600227,163.73846,118.41747,66.766975,23.028753,133.1375,92.116043,58.575947,23.881559,177.8567,129.26598,0
70.430038,23.729635,170.01907,124.07864,66.728683,23.208696,135.33116,93.977257,52.885349,24.468695,190.48274,138.42963,0
71.289177,24.249243,181.1468,130.89807,75.049927,23.856945,150.75751,104.7269,63.629753,24.579094,197.11229,143.2045,0
70.447258,24.348942,173.26381,123.64187,80.04557,23.669802,124.68528,83.09156,64.707741,24.551477,184.04228,132.10718,0
69.808784,23.383316,146.34355,104.6636,67.514954,22.969193,125.25314,86.410828,59.261803,23.851833,155.5992,110.29861,0
78.852066,24.691458,197.04771,143.79221,78.764542,24.14254,154.13297,106.92115,69.023743,24.994564,211.24126,154.53186,0
74.711632,24.320269,189.25571,137.44717,76.552689,23.816462,148.35028,102.40977,67.32048,24.409597,183.7,131.40688,0
98.285339,24.794182,181.72754,129.20999,89.132927,24.330997,147.39519,100.1496,79.647285,25.054293,192.04927,136.09238,0
91.622955,24.452085,189.0694,136.89497,83.993752,23.928267,149.67229,103.28115,70.927742,24.730232,201.6452,146.12924,0
73.759712,23.506178,167.29057,121.71835,72.729195,22.891459,124.27547,84.907211,64.037895,23.929897,173.79321,125.39649,0
90.183533,25.133404,189.62114,135.01108,87.444473,24.416388,144.33363,97.393616,86.641914,25.20837,194.67686,138.12582,0
94.080116,25.304131,181.18436,126.84279,91.447342,24.71303,140.77924,93.398842,89.244293,25.402136,183.10222,126.89202,0
68.489807,24.238043,177.82042,128.17024,70.382439,23.901304,153.42023,107.0463,59.593487,24.653425,203.23611,148.39583,0
69.316093,24.004969,179.18279,130.65302,65.637451,23.583319,142.47266,98.43927,55.823574,24.645283,205.61873,151.45772,0
70.938087,24.504578,203.34026,150.69023,68.706772,24.018774,159.24385,112.17098,53.426205,25.232273,235.58591,176.41841,0
67.646301,24.262882,187.1393,136.96663,69.504356,23.754099,144.32117,99.914467,53.992638,24.912811,216.075,160.10002,0
73.867104,23.186924,155.40349,112.40358,71.665657,22.773306,129.56526,90.201988,64.770035,23.537237,161.33905,115.61492,0
102.86599,25.013683,162.65369,111.58975,92.316978,24.503403,133.31886,87.538475,87.360123,25.165792,169.93837,115.87731,0
70.795418,23.934332,168.59039,121.14992,69.95845,23.528772,137.12834,94.016785,61.163998,24.181601,180.02109,129.51778,0
67.413315,24.609713,197.95152,144.48573,70.100784,24.202991,164.36929,115.38745,61.749458,24.83238,208.73616,152.58324,0
71.951782,24.29859,178.32146,128.2991,80.451721,23.667814,134.47292,91.402237,65.016182,24.467033,185.31079,133.50012,0
74.039558,24.201338,178.66335,129.02567,75.206413,23.743675,137.93724,93.988007,64.022697,24.530205,187.46875,134.93332,0
68.962212,23.737148,162.06393,116.13704,70.262848,23.368563,140.61655,97.273155,57.356598,24.08506,182.09801,131.8716,0
70.069016,22.796474,143.43178,102.91941,69.687897,22.740887,136.04489,95.911201,65.330154,23.500422,163.19685,117.21593,0
78.451683,24.772085,190.43524,137.47394,80.380501,24.101149,144.9879,99.182716,70.615852,25.001949,203.86311,147.83839,0
67.755745,24.039768,173.3183,125.21466,72.996857,23.721117,150.7243,105.25275,58.139221,24.178274,178.62164,128.36592,0
75.180923,24.533308,204.20735,150.94637,81.85363,23.914083,161.2236,114.09861,67.603104,24.688009,210.31883,155.18054,0
67.720352,23.66107,166.78291,120.38146,68.702377,23.338715,146.23384,102.18465,52.564648,24.087883,195.12395,143.46155,0
73.411331,23.310411,155.66461,112.19566,70.310265,22.985212,134.32527,93.824417,64.005188,23.741648,163.74275,117.04796,0
73.012657,24.251902,190.16071,139.93651,70.298683,23.795006,150.1562,104.76273,57.215904,24.990536,217.16118,160.68762,0
76.08007,24.28982,189.87518,138.62531,79.993172,23.676218,146.68491,101.90448,68.06472,24.372034,187.31465,135.36702,0
71.726242,23.739435,168.81615,122.45272,66.437744,23.167107,138.77307,96.582253,57.895226,24.122547,189.84595,139.23209,0
68.38533,24.066193,174.76262,126.20315,65.230301,23.72336,149.83354,104.16219,54.660637,24.545303,201.24231,147.25806,0
75.244179,24.82835,203.79602,149.46439,83.970856,24.132982,156.55466,109.28172,69.282448,24.946301,205.45757,149.65622,0
69.717873,22.634449,124.44891,87.446922,70.213402,22.384867,111.55517,76.277847,61.959454,23.189325,136.46603,95.117981,0
69.201439,23.543222,160.05229,115.38592,65.821518,23.04056,134.05042,93.099411,61.858669,23.830362,171.75615,124.02297,0
70.157074,23.24552,153.79727,110.37117,71.242188,22.754929,120.63186,81.800156,61.414715,23.660053,170.04953,122.77532,0
67.990005,23.571711,151.04015,107.0023,72.323616,23.354527,138.36429,95.350441,55.342239,24.174309,191.88795,140.30081,0
67.505692,23.699629,161.29491,115.68629,69.942001,23.305979,138.04587,95.40406,57.842144,23.997368,186.3725,135.82526,0
71.132454,23.898304,175.42899,127.78505,67.053261,23.355333,144.1187,100.57547,56.457287,24.22645,194.59402,143.03311,0
70.984062,23.608078,160.58623,115.77751,66.112778,22.954966,123.79576,84.272865,54.305859,23.861816,174.19911,126.11135,0
68.803421,23.096699,150.37766,108.27141,69.717453,22.734009,130.33438,90.890923,59.666573,23.716709,165.53194,118.9334,0
86.525238,25.02132,190.06363,136.01913,84.933563,24.309177,147.34908,100.54517,78.563766,25.247854,208.211,150.4877,0
81.105965,24.28397,189.61046,138.30376,77.613029,23.804375,148.7711,103.11459,67.510368,24.653854,203.72198,148.70175,0
76.312904,24.615034,195.33479,142.42078,81.740051,24.019791,156.15556,109.2,70.75547,24.723551,196.41934,142.03973,0
73.5709,23.115639,146.27109,104.54018,70.665398,22.759882,128.96808,90.080414,66.388,23.501698,147.9351,104.09723,0
73.515068,22.684937,127.50897,89.832611,72.201729,22.248806,105.78916,71.931801,61.746635,23.032244,127.6344,87.892227,0
70.329071,23.593622,167.31174,121.80282,69.235397,23.074623,134.90337,93.826408,57.386883,24.217094,182.62158,132.38402,0
70.113647,24.05649,175.88155,126.96813,71.760025,23.63451,146.63002,101.57243,58.366234,24.362179,192.2343,139.66158,0
69.04232,23.737801,163.98447,117.54564,71.771141,23.391909,141.55119,97.915527,55.391575,24.078558,185.01004,134.11601,0
67.649475,24.292032,190.65315,140.11671,69.184105,23.811283,150.1133,104.88319,53.816906,24.985083,222.48941,165.50342,0
72.007957,23.913412,166.67003,119.20373,77.295113,23.412308,134.37192,91.815025,62.819134,24.063009,172.87318,123.63885,0
71.030418,24.0142,170.22816,122.09524,74.200516,23.552689,135.24742,92.249916,61.835747,24.251261,178.68832,128.11458,0
89.476875,24.97855,194.25572,139.84586,87.076309,24.337147,152.11073,104.35999,79.212036,25.141304,205.2654,147.99997,0
72.746994,24.22068,187.27293,137.56277,69.62072,23.754314,145.34981,100.85318,55.995331,25.033915,215.61057,159.18146,0
72.608406,23.80574,178.73845,131.27077,70.076889,23.281778,140.97824,98.355545,58.812496,24.451508,194.59131,142.22775,0
69.01413,23.062658,136.23608,96.540588,71.554428,22.671457,117.95183,80.759247,60.292141,23.589867,148.91319,105.04703,0
72.889709,22.687778,144.2585,104.46391,73.367012,21.942282,101.99486,69.164635,60.924862,22.887957,132.56551,92.493767,0
70.008408,22.590578,135.50755,96.588951,72.835548,22.108322,108.79432,74.4263,61.642895,22.90406,134.97691,94.36882,0
70.312271,23.560482,159.15585,115.09579,68.358307,23.127754,133.23804,92.484383,55.674259,24.164478,176.47575,127.46107,0
73.033325,22.957747,143.82701,102.95459,69.655937,22.630344,126.11923,87.945801,64.140938,23.404425,149.63293,105.63966,0
75.998573,24.721626,193.33934,140.24852,82.845062,23.958797,146.46672,101.02685,70.167847,24.793253,196.27673,141.84775,0
67.31424,24.257671,184.45287,134.19319,68.626656,23.871143,149.86037,104.17005,55.5382,24.823599,210.7699,154.90483,0
67.192879,24.281637,189.15018,138.78281,65.656067,23.76116,147.37193,102.67911,53.483585,25.017231,219.99777,163.27979,0
78.35611,24.127548,183.73129,133.50966,73.847153,23.622845,146.12062,101.10918,62.613007,24.239635,185.86339,133.97144,0
68.922768,23.448637,163.97081,118.88934,69.88871,22.974377,133.25447,92.344109,60.057957,23.625896,172.38522,125.29425,0
78.15303,24.700907,176.43213,124.69193,83.030327,24.219883,145.93568,99.347488,69.010414,24.831997,188.91183,134.60474,0
69.605148,23.41412,142.50784,100.10854,69.198151,23.047474,122.32706,82.396858,57.318859,23.872196,172.56253,124.27884,0
72.268578,23.165073,161.41658,117.69495,70.437622,22.715656,134.52954,94.465881,64.07888,23.676046,174.95918,127.20415,0
68.160843,24.207716,183.68477,133.87096,64.327957,23.770971,148.65903,103.35825,53.840221,24.80249,208.52597,153.23163,0
72.969917,19.326948,58.748955,39.62569,55.072109,19.615889,68.546585,47.467869,63.346371,19.667381,58.882141,38.364502,1
67.210464,19.923241,80.923828,56.770016,54.547691,19.911949,81.225616,56.97279,62.974018,20.159275,74.345978,49.95488,1
65.163277,19.822412,83.217712,58.497276,54.822788,19.634733,77.709427,54.522839,54.614235,19.861319,76.308342,51.908634,1
63.547935,20.285711,91.336525,65.133522,51.99955,20.312468,86.460052,60.62162,61.336002,20.896551,91.047874,62.538872,1
61.952576,21.145674,103.32442,73.656754,63.545818,20.284792,73.56205,49.408508,61.071156,21.149349,89.527824,61.021526,1
59.784851,21.90789,144.54433,107.50629,69.098709,20.912258,104.22085,74.319862,69.532921,21.88273,128.73734,93.54232,0
59.781296,21.26503,130.02567,97.076019,60.554588,20.830719,101.37479,71.910957,68.14415,21.590687,129.81641,95.15136,1
62.597813,20.76446,118.98952,87.789368,55.142357,20.091473,87.675789,61.414207,67.616058,20.928825,96.591003,67.549484,1
59.165543,21.051044,104.84231,74.066147,54.07832,20.88995,94.402351,65.544579,61.30299,21.637772,100.99283,68.809586,1
61.517117,20.619032,92.922279,66.356544,54.295708,20.367298,79.282112,54.574245,63.358814,21.184532,93.943375,64.677773,1
66.516037,20.327133,93.596771,66.997604,54.818695,20.375891,95.838303,68.091347,67.683624,20.811228,94.936653,66.426613,1
54.240227,22.306459,143.77095,105.49409,52.446529,22.119707,118.30751,83.756676,54.202221,22.832193,135.69643,96.068069,0
65.59861,19.895094,82.849762,58.65395,56.451077,19.551464,76.804939,53.48983,71.307846,20.033207,73.566185,49.620308,1
62.343781,20.351805,90.566017,64.661377,53.871231,20.292339,79.04174,54.392124,63.027222,21.032576,92.747101,63.876526,1
61.532928,21.084988,114.2714,82.861816,59.678699,20.623848,83.618828,57.202793,61.550476,21.720556,108.2802,75.715775,1
57.659878,21.534651,111.26264,78.465263,52.982201,21.395544,107.50322,75.667328,61.927479,22.062021,110.35851,75.856148,1
65.786598,20.454962,91.451248,64.959137,56.867252,20.174591,81.747131,56.725758,73.547707,20.545712,83.040222,56.476616,1
59.119007,21.024088,110.80625,79.933212,59.495995,20.899956,92.817078,64.551956,62.450665,21.555977,112.14043,78.958908,1
62.504227,20.96295,114.8118,84.654144,59.781597,20.503342,92.229774,64.840927,69.756844,21.22094,111.77557,80.441414,1
62.365318,21.498333,135.58534,100.87774,63.389076,20.766735,102.61937,73.012733,68.735672,21.647886,124.4362,90.28508,0
68.629639,20.335394,85.842918,60.548702,53.589745,19.95442,73.604073,50.526451,70.012077,20.429712,74.131996,49.316044,1
62.743946,20.909307,100.79766,71.879242,64.059044,20.08576,68.365799,45.492661,59.855724,20.93289,84.534409,57.211544,1
69.51667,19.78606,67.383545,45.075779,52.368549,19.746881,79.248573,55.964104,63.901745,20.112997,64.783051,42.455826,1
64.479874,20.710724,97.036911,69.484673,58.938938,20.516964,92.026154,64.732689,74.012253,20.942732,93.580742,65.164856,1
67.17144,19.896254,83.356522,59.040237,58.401627,19.682375,78.972168,54.927078,72.117508,20.172455,79.65387,54.376667,1
60.026077,20.853739,101.55511,73.004219,57.963562,20.646633,81.418457,55.613327,64.429932,21.547552,105.26235,73.631432,1
62.603813,20.919374,105.01096,75.766914,55.206108,20.420942,83.11866,57.481701,66.149818,21.252752,99.002602,68.872009,1
60.452248,20.106903,95.897011,68.674858,54.637009,19.879896,82.320992,56.780281,63.525593,20.829847,95.332901,65.900352,1
62.222263,21.654615,133.03,97.929741,67.206184,20.703718,97.19236,68.49102,68.332039,21.675228,118.75101,84.986771,1
59.611237,21.006346,110.32161,79.735291,62.767334,20.285608,77.443718,52.582623,63.616215,21.455212,99.520966,68.920265,1
65.353004,19.886719,81.031006,57.07346,55.015541,19.485212,70.93338,49.016266,64.945763,19.951801,67.946869,45.100903,1
66.908661,19.83794,77.754372,54.585007,54.621063,19.438719,69.532257,47.935856,66.818878,19.9412,69.694771,46.604633,1
58.374443,20.960127,100.2621,72.007195,55.676224,20.795471,88.39357,60.749294,62.967987,21.517958,97.744331,67.342033,1
55.50267,20.845858,102.20804,73.342377,58.353279,20.38903,75.73761,51.128361,56.039814,21.373991,102.37041,71.498642,1
57.832352,22.739706,158.54427,117.73938,56.622421,22.472719,130.05974,92.836319,55.993252,23.309753,152.41606,109.53118,0
61.449509,20.510942,99.708389,71.070168,51.306648,20.608624,97.518791,69.030434,62.468178,21.485115,105.2431,73.327576,1
63.280983,20.384108,96.011429,68.732635,53.829987,20.270617,84.57692,58.676659,64.393074,21.044346,96.048538,66.473129,1
67.305275,19.734467,77.854355,54.392418,56.439377,19.539663,73.00132,50.94268,61.540154,19.803259,65.305237,43.166664,1
60.415722,21.159538,114.08054,82.469398,64.131393,20.373167,78.709015,53.58844,61.685425,21.341595,97.502357,67.448044,1
68.136818,19.64712,75.431175,52.668655,56.565121,19.527042,71.131447,49.204548,64.405212,19.783619,64.767715,42.659363,1
67.297752,19.579397,72.345238,50.213474,58.777206,19.261652,63.605038,43.710339,59.920872,19.481541,56.683216,36.698555,1
